type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 1,-16.37058738,-71.53773851,-1937727.924,2838530.822,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37042808,-71.53781529,-1937708.246,2838524.19,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37007784,-71.53799183,-1937664.884,2838508.732,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36939279,-71.53830384,-1937580.49,2838482.272,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36904371,-71.53844574,-1937537.7,2838470.728,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36885313,-71.53847585,-1937514.935,2838469.795,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36874338,-71.53848846,-1937501.884,2838469.795,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36864806,-71.53847894,-1937490.807,2838472.116,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36844911,-71.53845562,-1937467.73,2838477.352,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36820357,-71.53843704,-1937439.12,2838482.658,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36777856,-71.53846831,-1937388.803,2838484.647,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36748244,-71.53854561,-1937353.046,2838479.737,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36725177,-71.53860154,-1937325.247,2838476.398,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36704507,-71.53868983,-1937299.856,2838469.078,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36670704,-71.53884342,-1937258.218,2838456.062,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36680455,-71.53907022,-1937266.821,2838429.072,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36689864,-71.53923413,-1937275.811,2838409.258,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36726099,-71.53967941,-1937312.778,2838354.042,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36757915,-71.5397668,-1937349.051,2838339.988,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36785947,-71.53982659,-1937381.229,2838329.556,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36809314,-71.53982787,-1937408.66,2838326.368,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36823117,-71.53979874,-1937425.24,2838327.874,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36829987,-71.53980751,-1937433.201,2838325.985,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36844755,-71.53984478,-1937450.079,2838319.835,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36858746,-71.53983612,-1937466.622,2838318.995,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36879143,-71.53977923,-1937491.297,2838322.79,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.3688153,-71.53969215,-1937495.196,2838332.355,False, , ,0, , , , , , 
