"cluster","name_point","code_point","lat","long","y_proj","x_proj"
24," Punto 21 (Referencial)","CL24_PP_022",-16.326089,-71.554981,-1932284431,2837153921
24," Punto 22 (Referencial)","CL24_PP_023",-16.326102,-71.558254,-1932244936,2836782513
24," Punto 23 (Referencial)","CL24_PP_024",-16.324905,-71.557014,-1932119875,2836938694
24," Punto 24 (Referencial)","CL24_PP_025",-16.324873,-71.554145,-1932152074,2837264531
24," Losa_Deportiva_N1_Amazonas","CL24_PP_026",-16.32473,-71.551918,-1932163193,2837518992
24," Losa_Deportiva","CL24_PP_027",-16.322783,-71.550454,-1931952.84,2837710329
24," IASD_Villa_Esperanza","CL24_PP_028",-16.322205,-71.5534,-1931848018,2837383665
24," Losa_Deportiva","CL24_PP_029",-16.322337,-71.555235,-1931840526,2837173809
24," Losa_Deportiva","CL24_PP_030",-16.322793,-71.557766,-1931862372,2836880806
24," Parque_Villa_Chachani","CL24_PP_031",-16.322057,-71.561883,-1931724341,2836423382
24," IEP_John_Forbes_II","CL24_PP_032",-16.323068,-71.563144,-1931827295,2836267239
24," Punto 25 (Referencial)","CL24_PP_033",-16.324934,-71.560717,-1932076878,2836518308
24," Punto 26 (Referencial)","CL24_PP_034",-16.326103,-71.561976,-1932198413,2836360.34
24," Hospital_Maritza_Campo_Diaz","CL24_PP_035",-16.326568,-71.560185,-1932275473,2836557445
24," Colegio_Grecos","CL24_PP_036",-16.3277,-71.562909,-1932374302,2836233796
24," Punto 27 (Referencial)","CL24_PP_037",-16.328685,-71.561946,-1932502065,2836330237
24," Punto 28 (Referencial)","CL24_PP_038",-16.329997,-71.561367,-1932663426,2836378879
24," Iglesia_Bautista_Pan_De_Vida","CL24_PP_039",-16.330544,-71.560677,-1932736323,2836450039
24," Complejo_Deportivo_El_Golazo","CL24_PP_040",-16.331613,-71.559939,-1932871137,2836519866
24," Punto 29 (Referencial)","CL24_PP_041",-16.331887,-71.561667,-1932881661,2836320322
24," Parque_Las_Flores_VIII","CL24_PP_042",-16.331583,-71.56443,-1932811326,2836010898
24," Punto 30 (Referencial)","CL24_PP_043",-16.331302,-71.566655,-1932750441,2835762195
24," Parque_Las_Flores_VIII_II","CL24_PP_044",-16.330388,-71.563931,-1932677.22,2836083001
24," Losa_Deportiva_Las_Flores_VI","CL24_PP_045",-16.329483,-71.565057,-1932556813,2835967037
24," Punto 31 (Referencial)","CL24_PP_046",-16.328543,-71.563774,-1932462.48,2836124.75
24," Punto 32 (Referencial)","CL24_PP_047",-16.328564,-71.566825,-1932426721,2835778.44
24," Punto 33 (Referencial)","CL24_PP_048",-16.326759,-71.566365,-1932220477,2835854029
24," Punto 34 (Referencial)","CL24_PP_049",-16.324955,-71.566365,-1932008588,2835877431
24," Punto 35 (Referencial)","CL24_PP_050",-16.324963,-71.563936,-1932039955,2836152825
24," Punto 36 (Referencial)","CL24_PP_051",-16.323583,-71.564541,-1931870286,2836102107
