ident;lat;long;y_proj;x_proj
Dia 2; ; ;-1.516416327;20763369.87
Dia 2;-16.3129218;-71.53968847;-1930929.397;2839059.573
Dia 2;-16.31560252;-71.54033291;-1931236.234;2838951.66
Dia 2;-16.32064587;-71.54142314;-1931815.024;2838762.495
Dia 2;-16.32798119;-71.54682433;-1932608.968;2838054.547
Dia 2;-16.32844428;-71.546522;-1932667.158;2838082.824
Dia 2;-16.32891014;-71.54663057;-1932720.519;2838064.459
Dia 2;-16.32993875;-71.54442424;-1932869.024;2838301.36
Dia 2;-16.33027735;-71.54360601;-1932919.064;2838389.773
Dia 2;-16.33047447;-71.54316293;-1932947.779;2838437.47
Dia 2;-16.33029197;-71.54298223;-1932928.608;2838460.339
Dia 2;-16.33068548;-71.54273679;-1932977.913;2838483.066
Dia 2;-16.33091082;-71.54243412;-1933008.181;2838514.47
Dia 2;-16.33100747;-71.54122605;-1933034.692;2838650.247
Dia 2;-16.32401084;-71.53695829;-1932266.324;2839225.273
Dia 2;-16.3222259;-71.53690314;-1932057.329;2839254.718
Dia 2;-16.31766333;-71.53318584;-1931567.965;2839735.694
