type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime;
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31110854;-71.58151599;-1930192.674;2834338.468;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31279131;-71.58238777;-1930379.408;2834217.799;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31348641;-71.58305817;-1930452.661;2834132.762;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31365499;-71.58352443;-1930466.629;2834077.697;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31368031;-71.58411562;-1930462.21;2834010.318;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31407067;-71.58454188;-1930502.724;2833956.919;False; ; ;0; ; ; ; ; ; 
TRACK;1.- PEDRO VILCA TEXI ZONA I y III;  INTEGRANTES SORANA DE LOS ANGELES;-16.31442222;-71.58457479;-1930543.601;2833948.633;False; ; ;0; ; ; ; ; ; 
TRACK;2.- SOR ANA DE LOS ANGELES III y IV; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.32109809;-71.58468289;-1931326.293;2833849.903;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31926257;-71.58487707;-1931108.292;2833851.66;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31971246;-71.58374563;-1931175.284;2833974.15;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31876048;-71.58304697;-1931072.218;2834065.72;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31826191;-71.58281202;-1931016.602;2834098.825;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31747325;-71.58252274;-1930927.597;2834141.85;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31757623;-71.58218903;-1930943.865;2834178.363;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.3151089;-71.58123415;-1930666.031;2834318.624;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31480298;-71.58168005;-1930624.524;2834272.013;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31454179;-71.58214246;-1930588.064;2834222.951;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.3145297;-71.58267069;-1930580.038;2834163.197;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31549035;-71.58339748;-1930683.772;2834068.326;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31554169;-71.58365763;-1930686.547;2834038.155;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.3160948;-71.5839518;-1930747.829;2833997.628;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31614493;-71.58414081;-1930751.352;2833975.542;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31677643;-71.58429476;-1930823.594;2833949.903;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31687374;-71.58570364;-1930817.401;2833788.856;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.31926489;-71.58566617;-1931098.694;2833762.136;False; ; ;0; ; ; ; ; ; ;
TRACK;2.- SOR ANA DE LOS ANGELES III y IV;-16.32107255;-71.58547398;-1931313.397;2833760.516;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.32003605;-71.57818615;-1931282.848;2834600.48;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31907172;-71.57659062;-1931189.555;2834793.936;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31547174;-71.57975382;-1930727.164;2834481.818;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31356562;-71.57967783;-1930504.243;2834515.129;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31294854;-71.57983449;-1930429.808;2834505.353;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31287369;-71.58013601;-1930417.247;2834472.124;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31511821;-71.58039991;-1930677.559;2834413.12;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31501946;-71.58065423;-1930662.78;2834385.555;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31523985;-71.58079729;-1930686.875;2834366.474;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31581357;-71.58040747;-1930759.133;2834403.255;False; ; ;0; ; ; ; ; ; ;
TRACK;3.- SOR ANA DE LOS ANGELES V;-16.31860982;-71.58160784;-1931072.528;2834230.889;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.32101433;-71.58354464;-1931330.696;2833980.078;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.3209694;-71.57660963;-1931412.199;2834767.186;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.32038147;-71.57624231;-1931347.744;2834816.466;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.31984034;-71.57757356;-1931267.528;2834672.494;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.3201773;-71.57808143;-1931300.749;2834610.526;False; ; ;0; ; ; ; ; ; ;
TRACK;4.- SOR ANA DE LOS ANGELES II -UPIS EL SALVADOR;-16.31844852;-71.582373;-1931044.011;2834146.199;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.3244548;-71.58572227;-1931707.512;2833688.539;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32452414;-71.58550676;-1931718.352;2833712.08;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32422806;-71.58503615;-1931689.468;2833769.288;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32379432;-71.58492421;-1931639.929;2833787.603;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32366601;-71.5850966;-1931622.702;2833769.715;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32313885;-71.5849123;-1931563.097;2833797.446;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32274564;-71.58500951;-1931515.701;2833791.516;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32197481;-71.58463918;-1931429.805;2833843.502;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32171287;-71.58497839;-1931394.799;2833808.426;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32163768;-71.5854218;-1931380.42;2833759.113;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32400104;-71.58589212;-1931652.096;2833675.156;False; ; ;0; ; ; ; ; ; ;
TRACK;5.- SOR ANA DE LOS ANGELES I;-16.32442352;-71.58573729;-1931703.65;2833687.241;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.32494765;-71.58225976;-1931808.72;2834074.831;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.32167701;-71.58074926;-1931443.5;2834288.523;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.32169674;-71.58306326;-1931416.864;2834025.831;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.3222551;-71.58331084;-1931479.342;2833990.518;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.32205105;-71.58373027;-1931450.13;2833945.594;False; ; ;0; ; ; ; ; ; ;
TRACK;6.- SOR ANA DE LOS ANGELES I;-16.3239607;-71.58458352;-1931663.732;2833824.084;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32555612;-71.58005091;-1931907.828;2834317.449;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32388487;-71.57880346;-1931727.158;2834480.586;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32160173;-71.57716799;-1931479.477;2834695.664;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32168294;-71.58011003;-1931452.196;2834360.943;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32226339;-71.58038041;-1931516.984;2834322.756;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32247131;-71.58004883;-1931545.554;2834357.667;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32409964;-71.58077265;-1931727.736;2834254.474;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.32392187;-71.5812054;-1931701.443;2834207.7;False; ; ;0; ; ; ; ; ; ;
TRACK;7.- UPIS EL SALVADOR ZONA  B;-16.3249978;-71.58169059;-1931821.733;2834138.729;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32406997;-71.57881217;-1931748.789;2834477.199;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32485676;-71.57942932;-1931833.47;2834397.009;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32562043;-71.57998549;-1931916.199;2834324.036;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32652283;-71.57769796;-1932050.818;2834571.768;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32549285;-71.57723698;-1931935.62;2834637.401;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32273535;-71.57465554;-1931644.069;2834965.92;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32169591;-71.57372284;-1931533.662;2835085.179;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32173009;-71.57577923;-1931511.936;2834851.507;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.3237972;-71.57769;-1931730.798;2834608.004;False; ; ;0; ; ; ; ; ; ;
TRACK;8.- GARCIA CALDERON ZONA  IV + GARCIA CALDERON ZONA  III;-16.32331661;-71.57826997;-1931667.094;2834548.457;False; ; ;0; ; ; ; ; ; ;
TRACK;9.- VILLA MAGISTERIAL ZONA III; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;9.- VILLA MAGISTERIAL ZONA III;-16.32540438;-71.57434029;-1931961.494;2834967.071;False; ; ;0; ; ; ; ; ; ;
TRACK;9.- VILLA MAGISTERIAL ZONA III;-16.32206266;-71.57135779;-1931606.346;2835348.663;False; ; ;0; ; ; ; ; ; ;
TRACK;9.- VILLA MAGISTERIAL ZONA III;-16.3212568;-71.57304823;-1931490.533;2835167.384;False; ; ;0; ; ; ; ; ; ;
TRACK;9.- VILLA MAGISTERIAL ZONA III;-16.32412196;-71.57578922;-1931792.734;2834819.368;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32661068;-71.57298786;-1932120.109;2835104.813;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32569063;-71.57193556;-1932025.224;2835236.09;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32553822;-71.57199941;-1932006.525;2835230.826;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32491383;-71.57142437;-1931940.389;2835304.142;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32490755;-71.57132162;-1931940.938;2835315.877;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32425338;-71.57069506;-1931871.95;2835395.422;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32394706;-71.5704877;-1931838.569;2835422.913;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32373234;-71.57045591;-1931813.747;2835429.303;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32341522;-71.57017673;-1931779.997;2835465.079;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32292646;-71.57073668;-1931715.579;2835407.909;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32172287;-71.56985377;-1931585.268;2835523.653;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32146814;-71.57062295;-1931545.718;2835439.717;False; ; ;0; ; ; ; ; ; ;
TRACK;10.- VILLA MAGISTERIAL ZONA  IV +;-16.32546558;-71.57428353;-1931969.392;2834972.715;False; ; ;0; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II;-16.32662432;-71.57307806;-1932120.581;2835094.407;False; ; ;0; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II;-16.32419863;-71.57581479;-1931801.419;2834815.474;False; ; ;0; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II;-16.32559085;-71.57713818;-1931948.367;2834647.336;False; ; ;0; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II;-16.32650097;-71.57752734;-1932050.386;2834591.401;False; ; ;0; ; ; ; ; ; ;
TRACK;11.- VILLA MAGISTERIAL ZONA II + GARCIA CALDERON II;-16.32730505;-71.57370541;-1932192.677;2835014.429;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.3320732;-71.57846811;-1932693.05;2834412.459;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.33156945;-71.57792319;-1932640.709;2834480.789;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.33131477;-71.57785533;-1932611.648;2834491.788;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.33076122;-71.57724718;-1932554.25;2834567.935;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.33072474;-71.57702905;-1932552.697;2834593.146;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32978479;-71.57612742;-1932453.592;2834707.589;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.3296963;-71.57614502;-1932442.979;2834706.74;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32929706;-71.57583038;-1932400.029;2834747.601;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32896378;-71.57564209;-1932363.243;2834773.276;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32880413;-71.57565896;-1932344.281;2834773.434;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32837289;-71.57535443;-1932297.445;2834813.562;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32823812;-71.57544976;-1932280.424;2834804.499;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32748844;-71.57478224;-1932200.733;2834889.925;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32711979;-71.57656163;-1932135.156;2834692.901;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32723723;-71.57667189;-1932147.568;2834678.874;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32706249;-71.57687638;-1932124.485;2834657.947;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32701895;-71.57722882;-1932114.959;2834618.541;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32764556;-71.57781293;-1932181.24;2834544.172;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32769978;-71.57776388;-1932188.222;2834549.033;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.3284802;-71.57830156;-1932273.149;2834477.936;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.32858232;-71.57822181;-1932286.141;2834485.657;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.3293325;-71.57877263;-1932367.351;2834413.462;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.3294322;-71.5786806;-1932380.212;2834422.607;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- VILLA MAGISTERIAL ZONA I + II + GARCIA CALDERON II;-16.33083877;-71.57996983;-1932529.267;2834258.161;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.32722466;-71.57975506;-1932107.494;2834329.373;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.32760561;-71.57985911;-1932150.933;2834312.634;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.32795166;-71.58019119;-1932187.418;2834270.488;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.32880962;-71.58088775;-1932279.462;2834180.37;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.32948794;-71.58151311;-1932351.299;2834100.657;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- GARCIA CALDERON ZONA I;-16.33157661;-71.58198589;-1932590.683;2834019.962;False; ; ;0; ; ; ; ; ; ;
