type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33521747;-71.58869425;-1932934.298;2833212.026;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33465949;-71.5887394;-1932868.203;2833214.14;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.3345035;-71.58839101;-1932854.245;2833255.669;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33399204;-71.58815125;-1932797.18;2833289.486;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33342109;-71.58825926;-1932728.776;2833284.639;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33289064;-71.5880564;-1932669.019;2833314.519;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.3322452;-71.58799174;-1932594.028;2833330.217;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33215504;-71.58840556;-1932578.26;2833284.458;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33245346;-71.58841422;-1932613.199;2833279.608;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33282343;-71.58853799;-1932655.098;2833260.778;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33419595;-71.58931311;-1932806.586;2833155.09;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33435198;-71.58932713;-1932824.734;2833151.478;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33458892;-71.58990864;-1932845.282;2833082.464;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33644491;-71.58916687;-1933072.531;2833142.521;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.3370389;-71.5907644;-1933122.292;2832953.669;False; ; ;0; ; ; ; ; ; ;
TRACK;12.- URB NUEVA AREQUIPA + VILLA SANJUAN ZONA B + VILLA SANTA ROSA;-16.33878233;-71.59009672;-1933335.393;2833006.779;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.34061174;-71.58883711;-1933566.003;2833125.892;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.34046819;-71.58849959;-1933553.371;2833166.026;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.33925193;-71.58990148;-1933392.985;2833022.829;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.33749357;-71.59098016;-1933172.986;2832923.309;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.33431548;-71.59206758;-1932786.152;2832841.192;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.32725102;-71.59494883;-1931920.481;2832605.991;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.32800241;-71.59640525;-1931990.506;2832431.102;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.33185858;-71.59447829;-1932467.46;2832599.663;False; ; ;0; ; ; ; ; ; ;
TRACK;13.- VILLA AVIACION + ZONA INDUSTRIAL PERU ARBO;-16.33932709;-71.59033641;-1933396.368;2832972.537;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31619274;-71.59396254;-1930634.159;2832861.025;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31668093;-71.5941692;-1930688.908;2832831.269;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31708527;-71.5942288;-1930735.647;2832819.277;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31705814;-71.59044128;-1930779.813;2833249.166;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31658607;-71.59045067;-1930724.255;2833254.213;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31574593;-71.59046218;-1930625.445;2833263.785;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31569276;-71.59095225;-1930613.073;2833208.894;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31518013;-71.59089074;-1930553.639;2833222.506;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31519993;-71.59174795;-1930545.247;2833125.033;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31505051;-71.59274074;-1930515.29;2833014.375;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31566732;-71.59260618;-1930589.408;2833021.65;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31568427;-71.59423348;-1930571.057;2832836.881;False; ; ;0; ; ; ; ; ; ;
TRACK;14.- JORGE BASADRE +  ASOC GUARDIA REPUBLICANA PARTE ARRIBA;-16.31586622;-71.59431062;-1930591.461;2832825.778;False; ; ;0; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III;-16.32127373;-71.59173124;-1931258.761;2833048.286;False; ; ;0; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III;-16.31713326;-71.59172871;-1930772.538;2833102.186;False; ; ;0; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III;-16.31716523;-71.5941457;-1930746.076;2832827.665;False; ; ;0; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III;-16.31837987;-71.59422177;-1930887.77;2832803.314;False; ; ;0; ; ; ; ; ; ;
TRACK;15.- ASOC GUARDIA REPUBLICANA + CIUDAD MUNICIPAL III;-16.32133642;-71.59419667;-1931235.295;2832767.882;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32415146;-71.59167223;-1931597.457;2833017.708;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32153467;-71.59166624;-1931290.219;2833052.279;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32153856;-71.59417114;-1931259.353;2832768.16;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32156013;-71.59579391;-1931241.597;2832583.853;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32266363;-71.59625645;-1931365.404;2832517.112;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32294433;-71.5959525;-1931402.17;2832547.946;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32284619;-71.59573804;-1931393.325;2832573.537;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32347469;-71.59532804;-1931472.261;2832611.894;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32369149;-71.59526107;-1931498.558;2832616.68;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32378189;-71.5954127;-1931507.278;2832598.315;False; ; ;0; ; ; ; ; ; ;
TRACK;16.- CIUDAD MUNICIPAL II;-16.32435237;-71.59503628;-1931578.981;2832633.614;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.3266467;-71.59167246;-1931890.492;2832985.362;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.32426589;-71.5916165;-1931611.593;2833022.546;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.32454887;-71.59499397;-1931602.586;2832635.868;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.32378036;-71.59547583;-1931506.31;2832591.176;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.32429316;-71.59627396;-1931556.55;2832494.027;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.326411;-71.59517749;-1931818.973;2832590.941;False; ; ;0; ; ; ; ; ; ;
TRACK;17.- CIUDAD MUNICIPAL I;-16.32796342;-71.59261417;-1932033.345;2832861.513;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.32080966;-71.59574403;-1931154.088;2832599.225;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.32133518;-71.59576575;-1931215.531;2832589.958;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.32130167;-71.59428052;-1931230.166;2832758.823;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.32127924;-71.59426962;-1931227.667;2832760.349;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31819836;-71.59424927;-1930866.11;2832802.546;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31816206;-71.59433583;-1930860.765;2832793.199;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31784725;-71.5942262;-1930825.165;2832809.708;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31718262;-71.59418242;-1930747.66;2832823.276;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.3171248;-71.59442255;-1930737.868;2832796.792;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.3162864;-71.59407639;-1930643.735;2832846.902;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31615518;-71.5945397;-1930622.533;2832796.057;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31530162;-71.59420655;-1930526.457;2832844.888;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31472983;-71.59521802;-1930446.664;2832737.579;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31775316;-71.59658178;-1930784.67;2832543.788;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.31905042;-71.59650176;-1930938.016;2832536.071;False; ; ;0; ; ; ; ; ; ;
TRACK;18.- VILLA CONO NORTE;-16.32043012;-71.59635196;-1931101.916;2832535.198;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31619193;-71.5991091;-1930569.74;2832277.382;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31897988;-71.60016919;-1930883.893;2832121.084;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31947734;-71.60048139;-1930938.41;2832079.242;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32105283;-71.5984083;-1931149.338;2832293.941;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32134223;-71.59814659;-1931186.596;2832319.873;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32335213;-71.59689687;-1931438.252;2832435.572;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32315039;-71.5966672;-1931417.432;2832464.23;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32233963;-71.59638298;-1931325.773;2832506.958;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.32077133;-71.59649202;-1931140.235;2832514.897;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.3194818;-71.59652407;-1930988.397;2832527.956;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31773907;-71.59678776;-1930780.441;2832520.611;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31748014;-71.59651981;-1930753.383;2832554.349;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31431882;-71.59515847;-1930399.14;2832749.653;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31441758;-71.59660119;-1930392.709;2832584.757;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.31387368;-71.5984906;-1930305.223;2832377.522;False; ; ;0; ; ; ; ; ; ;
TRACK;19.- GRANJEROS UNIDOS;-16.3160918;-71.5993593;-1930554.854;2832250.304;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.316435;-71.60135878;-1930570.172;2832019.113;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.31694951;-71.59971794;-1930651.097;2832198.533;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.3158091;-71.59938756;-1930521.302;2832250.757;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.31583318;-71.59930617;-1930525.147;2832259.675;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.3138846;-71.59859191;-1930305.24;2832365.892;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.31288262;-71.60108054;-1930156.479;2832096.628;False; ; ;0; ; ; ; ; ; ;
TRACK;20.- VILLA EL TRIUNFO + GRANJEROS NUEVA VIDA;-16.31590441;-71.60252637;-1930493.275;2831893.57;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.3194511;-71.60061211;-1930933.694;2832064.757;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31894253;-71.60022873;-1930878.763;2832114.815;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31858376;-71.60005695;-1930838.778;2832138.939;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.3179218;-71.59974739;-1930764.91;2832182.611;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.3178552;-71.59974436;-1930757.126;2832183.817;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31776372;-71.59992532;-1930744.123;2832164.479;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31718638;-71.5997819;-1930678.115;2832188.214;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31653668;-71.60140196;-1930581.574;2832012.901;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31598719;-71.60258091;-1930502.315;2831886.314;False; ; ;0; ; ; ; ; ; ;
TRACK;21.- MONSERRAT VIRGEN DEL SOCORRO;-16.31750125;-71.60340197;-1930669.856;2831773.615;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32089574;-71.6052816;-1931044.989;2831516.544;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32225681;-71.60268583;-1931237.26;2831793.285;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32253544;-71.60185433;-1931280.372;2831883.97;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32239191;-71.60178764;-1931264.351;2831893.39;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32357496;-71.59901162;-1931437.981;2832192.874;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32414251;-71.59858421;-1931509.974;2832233.994;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32308292;-71.59741226;-1931400.193;2832380.612;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32176125;-71.59815524;-1931235.694;2832313.469;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.32115983;-71.59871353;-1931158.088;2832257.943;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.31988082;-71.60048117;-1930985.795;2832074.045;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.31766114;-71.60345518;-1930687.967;2831765.512;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.31843269;-71.60386436;-1930773.459;2831709.128;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.3180437;-71.6042762;-1930722.634;2831667.457;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.31890212;-71.60511708;-1930812.934;2831560.996;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- LA ALBORADA APIMA + HEROES DE LA BREÑA;-16.3203928;-71.60600356;-1930976.909;2831441.183;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA;-16.32717504;-71.59499036;-1931911.039;2832602.265;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA;-16.323917;-71.59687134;-1931504.907;2832431.153;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA;-16.32306701;-71.59731601;-1931399.529;2832391.733;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA;-16.32421877;-71.59853731;-1931519.516;2832238.325;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- EDUARDO DE LA PINIELLA;-16.3279769;-71.59642221;-1931987.299;2832429.51;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- PARTE BAJA  VILLA LAS CANTERAS ZONA B;-16.3350597;-71.58060961;-1933016.984;2834130.873;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- PARTE BAJA  VILLA LAS CANTERAS ZONA B;-16.33343605;-71.58234437;-1932804.575;2833955.2;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- PARTE BAJA  VILLA LAS CANTERAS ZONA B;-16.33472039;-71.58357981;-1932939.944;2833798.445;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- PARTE BAJA  VILLA LAS CANTERAS ZONA B;-16.33531967;-71.58409355;-1933003.893;2833732.417;False; ; ;0; ; ; ; ; ; ;
TRACK;22.- PARTE BAJA  VILLA LAS CANTERAS ZONA B;-16.33631415;-71.58325298;-1933131.211;2833814.842;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33755219;-71.58554495;-1933247.911;2833538.881;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.337639;-71.58531848;-1933260.942;2833563.437;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33763264;-71.58503199;-1933263.781;2833596.007;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33852522;-71.58365647;-1933385.832;2833740.413;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33773934;-71.58224026;-1933311.271;2833911.203;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33543739;-71.58415919;-1933016.897;2833723.447;False; ; ;0; ; ; ; ; ; ;
TRACK;23.- VILLA LAS CANTERAS ZONA A;-16.33671143;-71.58542231;-1933150.707;2833563.69;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33466297;-71.58757748;-1932883.155;2833345.854;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33439335;-71.58743338;-1932853.296;2833365.69;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.3352553;-71.58583113;-1932974.579;2833536.21;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33607632;-71.58633838;-1933064.65;2833468.044;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33626041;-71.5860165;-1933090.3;2833502.157;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33671941;-71.58553417;-1933150.244;2833550.902;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33538163;-71.58418345;-1933010.044;2833721.419;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33477025;-71.58462658;-1932932.694;2833679.095;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33303888;-71.58613933;-1932710.423;2833529.994;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33179758;-71.58772908;-1932544.747;2833365.804;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33222169;-71.5878052;-1932593.601;2833351.675;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33289804;-71.58775074;-1932673.714;2833349.084;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33284294;-71.58782583;-1932666.303;2833341.283;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.333059;-71.5879126;-1932690.591;2833328.644;False; ; ;0; ; ; ; ; ; ;
TRACK;24.- VILLA ESPERANZA + VILLA SANJUAN ZONA A PARTE ARRIBA;-16.33320739;-71.58772857;-1932710.321;2833347.589;False; ; ;0; ; ; ; ; ; ;
