ident;lat;long;y_proj;x_proj
MR_Yanahuara; ; ;-1.516416327;20763369.87
MR_Yanahuara;-16.40443828;-71.56757122;-1941328.658;2834707.289
MR_Yanahuara;-16.40436187;-71.56814171;-1941312.509;2834643.614
MR_Yanahuara;-16.40460565;-71.57208784;-1941291.512;2834193.111
MR_Yanahuara;-16.40476112;-71.57467129;-1941277.287;2833898.237
MR_Yanahuara;-16.40485311;-71.57602003;-1941271.133;2833744.153
MR_Yanahuara;-16.40553643;-71.58401477;-1941250.89;2832829.04
MR_Yanahuara;-16.4058072;-71.58760137;-1941237.62;2832418.983
MR_Yanahuara;-16.40605297;-71.59135209;-1941219.359;2831990.66
MR_Yanahuara;-16.40725584;-71.59120861;-1941362.41;2831991.268
MR_Yanahuara;-16.40849988;-71.59104259;-1941510.578;2831993.893
MR_Yanahuara;-16.40876501;-71.59076151;-1941545.243;2832022.3
MR_Yanahuara;-16.40905417;-71.59060454;-1941581.169;2832036.327
MR_Yanahuara;-16.4092913;-71.59055756;-1941609.605;2832038.566
MR_Yanahuara;-16.40953294;-71.5903953;-1941640.019;2832053.81
MR_Yanahuara;-16.40995419;-71.59025104;-1941691.297;2832064.677
MR_Yanahuara;-16.41028623;-71.59030077;-1941729.662;2832054.718
MR_Yanahuara;-16.41072345;-71.59055534;-1941777.805;2832020.174
MR_Yanahuara;-16.41060325;-71.59090972;-1941759.238;2831981.573
MR_Yanahuara;-16.41052597;-71.59137756;-1941744.284;2831929.553
MR_Yanahuara;-16.41088907;-71.59201652;-1941778.893;2831852.407
MR_Yanahuara;-16.41148011;-71.5926015;-1941840.946;2831778.412
MR_Yanahuara;-16.41168611;-71.59283195;-1941862.24;2831749.612
MR_Yanahuara;-16.41117974;-71.59301974;-1941800.421;2831734.92
MR_Yanahuara;-16.41109629;-71.59386566;-1941779.994;2831640.13
MR_Yanahuara;-16.41234661;-71.59369417;-1941928.965;2831643.291
MR_Yanahuara;-16.41218182;-71.59393741;-1941906.559;2831617.869
MR_Yanahuara;-16.41194091;-71.59424226;-1941874.44;2831586.453
MR_Yanahuara;-16.41198256;-71.59442535;-1941877.031;2831565.161
MR_Yanahuara;-16.41195262;-71.59460966;-1941871.2;2831544.661
MR_Yanahuara;-16.41172102;-71.59487313;-1941840.695;2831517.815
MR_Yanahuara;-16.41150619;-71.59520907;-1941811.248;2831482.537
MR_Yanahuara;-16.41129715;-71.59550445;-1941782.992;2831451.78
MR_Yanahuara;-16.4110261;-71.59572433;-1941748.402;2831430.388
MR_Yanahuara;-16.41073827;-71.59596777;-1941711.547;2831406.542
MR_Yanahuara;-16.41069146;-71.59616759;-1941703.54;2831384.504
MR_Yanahuara;-16.4108586;-71.59656809;-1941718.135;2831336.938
