cluster;name_point;code_point;lat;long;y_proj;x_proj
27; Punto 33 (Referencial);CL27_PP_049;-16.343437;-71.628737;-1933398.739;2828565.455
27; Punto 34 (Referencial);CL27_PP_050;-16.344664;-71.626878;-1933566.03;2828760.325
27; Capilla_Virgen_De_Copacabana;CL27_PP_051;-16.345438;-71.625924;-1933668.829;2828858.459
27; Iep_Iluminadora_Virgen_Del_Carmen;CL27_PP_052;-16.345356;-71.628113;-1933631.847;2828611.363
27; Punto 35 (Referencial);CL27_PP_053;-16.347071;-71.627691;-1933838.481;2828637.007
27; IEP_Iluminadora_Virgen_Del_Carmen;CL27_PP_054;-16.347526;-71.629299;-1933871.809;2828448.83
27; Punto 36 (Referencial);CL27_PP_055;-16.350741;-71.629538;-1934246.295;2828380.125
27; Punto 37 (Referencial);CL27_PP_056;-16.350818;-71.631526;-1934230.491;2828153.77
27; Losa_Deportiva_Las_Lomas;CL27_PP_057;-16.353989;-71.63096;-1934609.866;2828176.884
27; Punto 38 (Referencial);CL27_PP_058;-16.355339;-71.632129;-1934753.754;2828026.894
27; Punto 39 (Referencial);CL27_PP_059;-16.353129;-71.628443;-1934540.355;2828473.34
27; Parque_El_Rosario_Apipa;CL27_PP_060;-16.351709;-71.627546;-1934384.845;2828593.408
27; Punto 40 (Referencial);CL27_PP_061;-16.350207;-71.625922;-1934228.793;2828796.952
27; Punto 41 (Referencial);CL27_PP_062;-16.346911;-71.623135;-1933876.637;2829155.571
27; Punto 42 (Referencial);CL27_PP_063;-16.34395;-71.620421;-1933562.894;2829501.588
27; Punto 43 (Referencial);CL27_PP_064;-16.343813;-71.616632;-1933594.174;2829932.929
27; IEI_Sor_Ana_B;CL27_PP_065;-16.345632;-71.617823;-1933792.868;2829774.348
27; Punto 44 (Referencial);CL27_PP_066;-16.34406;-71.613519;-1933662.101;2830282.664
27; Punto 45 (Referencial);CL27_PP_067;-16.344592;-71.611687;-1933747.479;2830483.478
27; Punto 46 (Referencial);CL27_PP_068;-16.345765;-71.609489;-1933912.708;2830717.484
27; Punto 47 (Referencial);CL27_PP_069;-16.346348;-71.612433;-1933944.342;2830376.154
27; Punto 48 (Referencial);CL27_PP_070;-16.348441;-71.614175;-1934168.316;2830151.547
27; Losa_Deportiva_JLBYR_IX;CL27_PP_071;-16.347583;-71.614831;-1934059.366;2830088.289
27; Punto 49 (Referencial);CL27_PP_072;-16.347861;-71.619224;-1934037.075;2829586.653
27; Punto 50 (Referencial);CL27_PP_073;-16.350366;-71.618805;-1934336.443;2829601.712
27; Losa_Deportiva;CL27_PP_074;-16.350238;-71.621849;-1934283.351;2829258.283
27; Losa_Deportiva_Del_Sector_IX;CL27_PP_075;-16.352944;-71.61936;-1934632.201;2829505.402
27; Punto 51 (Referencial);CL27_PP_076;-16.353559;-71.624136;-1934644.687;2828956.014
27; Juan_Mercado;CL27_PP_077;-16.354813;-71.625685;-1934772.554;2828764.179
27; Punto 52 (Referencial);CL27_PP_078;-16.358146;-71.628029;-1935134.575;2828455.305
27; Losa_Deportiva_Las_Lomas_IV;CL27_PP_079;-16.359288;-71.628202;-1935266.493;2828420.904
27; Losa_Deportiva_Las_Lomas_II;CL27_PP_080;-16.358657;-71.631855;-1935146.735;2828014.995
27; Punto 53 (Referencial);CL27_PP_081;-16.360814;-71.634732;-1935364.014;2827660.955
27; Las_Lomas_Sector_K;CL27_PP_082;-16.361555;-71.635586;-1935440.335;2827554.56
27; Punto 54 (Referencial);CL27_PP_083;-16.364135;-71.634751;-1935753.676;2827615.797
27; Loza Deportiva;CL27_PP_084;-16.32741;-71.608881;-1931764.971;2831024.093
27; Parque;CL27_PP_085;-16.351498;-71.619922;-1934455.39;2829460.42
27; Paradero Final De Combis;CL27_PP_086;-16.35994;-71.634311;-1935266.665;2827719.991
27; Loza Deportiva;CL27_PP_087;-16.329463;-71.619755;-1931870.182;2829764.568
27; Local Social Apipa Sector 4;CL27_PP_088;-16.325401;-71.612059;-1931489.352;2830689.736
27; Avenida;CL27_PP_089;-16.326924;-71.609963;-1931694.38;2830907.695
27; Capilla Setor 7 Jose Luis Bustamante Y Rivero;CL27_PP_090;-16.340734;-71.611929;-1933291.437;2830506.007
27; Local Social Sector 4;CL27_PP_091;-16.336756;-71.610254;-1932845.269;2830747.43
27; Colegio Sagrada Familia De Apipa;CL27_PP_092;-16.337527;-71.614774;-1932879.298;2830224.966
27; I. E. Angeles Del Sur;CL27_PP_093;-16.333747;-71.612984;-1932457.815;2830476.848
27; Cancha Deportiva;CL27_PP_094;-16.335455;-71.61107;-1932682.298;2830671.754
27; Colegio Senhor De La Canha;CL27_PP_095;-16.334984;-71.603668;-1932719.54;2831517.134
27; Loza;CL27_PP_096;-16.329794;-71.603027;-1932118.095;2831657.026
27; Avenida;CL27_PP_097;-16.33121;-71.605242;-1932256.682;2831387.531
27; Avenida;CL27_PP_098;-16.332487;-71.608194;-1932369.733;2831036.274
27; Loza Deportiva Apipa Sector 17;CL27_PP_099;-16.349741;-71.629911;-1934124.224;2828350.785
27;" Talleres Y Granjas "" Horeb "" Entrada";CL27_PP_100;-16.367765;-71.636275;-1936160.793;2827396.046
27;Parque (JLBYR IV);CL27_PP_101;-16.33935492;-71.61042994;-1933148.245;2830693.829
27;I.E Bustamante Sector IV;CL27_PP_102;-16.33700773;-71.60961206;-1932882.854;2830816.956
27;Losa Deportiva Apipa Sector VIII;CL27_PP_103;-16.3331693;-71.61565763;-1932356.567;2830181.182
27;Local Social Tupac Amaru Sector 17 Apipa;CL27_PP_104;-16.35044083;-71.62988619;-1934206.7;2828344.539
27;Losa Apipa;CL27_PP_105;-16.34126197;-71.62446118;-1933196.785;2829078.342
27;Parque Sector V;CL27_PP_106;-16.33849474;-71.60346761;-1933134.309;2831494.381
27;Local Social Sector XI Asociacion De Vivienda;CL27_PP_107;-16.35137981;-71.62200788;-1934415.43;2829225.485
27;Local Social De Usos Multiples JLBYR VIII;CL27_PP_108;-16.3459412;-71.61794343;-1933827.668;2829756.692
27;Local Social Sector 18 Apipa;CL27_PP_109;-16.35120881;-71.62723764;-1934329.972;2828634.839
