cluster;name_point;code_point;lat;long;y_proj;x_proj
30; Parque_Yumina;CL30_PP_001;-16.44523;-71.480335;-1947221.511;2844063.993
30; Plaza Principal De Yumina;CL30_PP_002;-16.443957;-71.483377;-1947033.413;2843735.784
30; Campo_Deportivo_Yumina;CL30_PP_003;-16.443398;-71.485004;-1946947.132;2843558.643
30; Entrada De Yumina Y Otros Sectores;CL30_PP_004;-16.446073;-71.484733;-1947264.851;2843554.267
30; Cruce_El_Ganian;CL30_PP_005;-16.449034;-71.483266;-1947631.322;2843681.733
30; Curva Coripata (Casa De Lucho);CL30_PP_006;-16.447908;-71.491496;-1947394.801;2842763.405
30; Camal_Monucipal_De_Sabandia;CL30_PP_007;-16.447685;-71.49323;-1947346.648;2842569.737
30; Cruce_La_Taruca;CL30_PP_008;-16.449362;-71.494192;-1947531.49;2842438.67
30; Loza Deportiva De Buena Vista;CL30_PP_009;-16.452135;-71.492252;-1947881.837;2842622.229
30; La_Casa_De_Sabandia;CL30_PP_010;-16.453542;-71.491781;-1948053.103;2842657.163
30; Loza Deportiva De Coripata;CL30_PP_011;-16.445294;-71.495534;-1947036.58;2842339.883
30; Plaza De Coripata Parte Arriba De La Iglesia;CL30_PP_012;-16.446948;-71.497016;-1947212.139;2842150.169
30; Puesto De Salud Sabandia;CL30_PP_013;-16.450665;-71.495874;-1947663.276;2842230.884
30; Villa_Escondida;CL30_PP_014;-16.451565;-71.498405;-1947736.969;2841932.137
30; Plaza Principal De Sabandia;CL30_PP_015;-16.456723;-71.494595;-1948391.178;2842296.392
30; Colegio_San_Pablo_Sabandia;CL30_PP_016;-16.457616;-71.494367;-1948498.977;2842310.519
30; Ampliacion_Sabandia;CL30_PP_017;-16.458057;-71.486247;-1948653.658;2843225.29
30; Loza Deportiva Del P.J. Las Rocas;CL30_PP_018;-16.461274;-71.487117;-1949020.588;2843084.41
30; Granja Con Mirador De Sabandia;CL30_PP_019;-16.460165;-71.489228;-1948863.545;2842859.652
30; Curva P.J. Ampliacion La Isla;CL30_PP_020;-16.461337;-71.489421;-1948998.792;2842822.382
30; Parque Del P.J. San Francisco (Restaurant Petita);CL30_PP_021;-16.463392;-71.493585;-1949187.459;2842323.344
30; Parque_Asovich;CL30_PP_022;-16.464648;-71.49573;-1949307.838;2842063.691
30; Losa_Deportiva_Los_Napoles;CL30_PP_023;-16.467122;-71.495721;-1949598.598;2842032.226
30; Parque Principal De Asovich;CL30_PP_024;-16.46368;-71.500544;-1949133.139;2841530.684
30; Loza Deportiva Asovich Parte Baja;CL30_PP_025;-16.462036;-71.502001;-1948921.556;2841387.097
30; Parque_La_Alameda;CL30_PP_026;-16.460533;-71.49865;-1948787.423;2841786.693
30; Parque_Forestal;CL30_PP_027;-16.45808;-71.500984;-1948469.694;2841554.295
30; Losa_Deportiva_Separadora;CL30_PP_028;-16.458225;-71.503731;-1948451.951;2841240.988
30; Plaza_De_Toros_Umapalca;CL30_PP_029;-16.460201;-71.50958;-1948610.043;2840552.037
30; Loza Deportiva De Paraiso De Chuca;CL30_PP_030;-16.466057;-71.517723;-1949194.885;2839552.22
30; Chuca Avenida;CL30_PP_031;-16.468548;-71.518673;-1949475.468;2839411.873
30; Comedor_Popular_Chuca;CL30_PP_032;-16.468977;-71.519982;-1949509.294;2839257.881
30; Umapalca- Nueva Campinha;CL30_PP_033;-16.470417;-71.518706;-1949694.59;2839383.619
30; Loza Deportiva Las Torres De San Isidro;CL30_PP_034;-16.472629;-71.520251;-1949934.864;2839179.492
30; Terminal Ex Canarios;CL30_PP_035;-16.475171;-71.520743;-1950227.225;2839090.383
30; Habitaciones Para La Humanidad;CL30_PP_036;-16.474454;-71.523252;-1950111.249;2838815.427
30; Loza Deportiva Los Rosales;CL30_PP_037;-16.473263;-71.523152;-1949972.62;2838842.382
30; Asermul;CL30_PP_038;-16.469013;-71.523565;-1949468.186;2838851.308
30; Colegio Felipe Santiago Salaverry (Av. Calvario);CL30_PP_039;-16.467778;-71.526311;-1949288.384;2838556.269
30; Colegio_Santa_Clara;CL30_PP_040;-16.466649;-71.527687;-1949138.368;2838415.114
30; Plaza Socabaya;CL30_PP_041;-16.467497;-71.528666;-1949225.591;2838293.04
30; Cementerio Socabaya (Parque La Estancia);CL30_PP_042;-16.469485;-71.52637;-1949488.14;2838527.204
30; Complejo Deportivo Alto Buenavista;CL30_PP_043;-16.472788;-71.528819;-1949845.122;2838206.339
30; Centro De Salud San Fernando;CL30_PP_044;-16.473184;-71.528225;-1949899.15;2838268.467
