type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45666584113271,-71.49467352054428,-1948383.46848865,2842288.24033525,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45717783287028,-71.49460084493877,-1948444.53874451,2842289.7596708,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45720933920165,-71.49441251937525,-1948450.62535998,2842310.69612589,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45747859913973,-71.49432364653732,-1948483.38420348,2842317.23731964,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45760538259735,-71.49429034086691,-1948498.7008316,2842319.34901148,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45763139654194,-71.49409898987624,-1948504.18060855,2842340.70050181,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45768539250013,-71.49393471958851,-1948512.60480838,2842358.61465385,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45814251067198,-71.49374255802772,-1948568.74209829,2842374.39934916,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45831433141223,-71.49375826345914,-1948588.72907842,2842370.3634982,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45865976401444,-71.49364001586495,-1948630.80912945,2842379.23452868,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45871211193261,-71.49359804502647,-1948637.49072791,2842383.30547132,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45868979901926,-71.49316915741331,-1948640.30208708,2842432.2200597,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45866900440145,-71.49306793291069,-1948639.14131123,2842443.96856691,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45901954012841,-71.49275475088785,-1948684.29047569,2842474.87150132,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45921364574944,-71.49256732569152,-1948709.46885434,2842493.57117744,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45933824856427,-71.49242968948084,-1948725.85115845,2842507.53880597,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.459429663279,-71.49235572134705,-1948737.52788761,2842514.72424785,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.45956646369298,-71.49227757769141,-1948754.58958102,2842521.78720163,False, , ,0, , , , , , 
TRACK,8. Plaza - Curva Pj.Ampliacion de la Isla,-16.4596971693802,-71.49219132499016,-1948771.03799201,2842529.84944237,False, , ,0, , , , , , 
