type;ident;lat;long;y_proj;x_proj;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;20. Nueva villa ecologica D; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.34171715;-71.51492076;-1934623.271;2841494.89;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.34191963;-71.51466473;-1934650.279;2841521.296;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.34174921;-71.51357028;-1934644.018;2841647.671;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33416137;-71.51312955;-1933758.075;2841796.468;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33396026;-71.5135672;-1933728.945;2841749.435;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.3339199;-71.51461617;-1933711.019;2841630.959;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33396025;-71.51558678;-1933703.56;2841520.322;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33446753;-71.51697683;-1933745.689;2841356.026;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33540926;-71.51783827;-1933845.504;2841246.044;False; ; ;0; ; ; ; ; ; 
TRACK;20. Nueva villa ecologica D;-16.33694937;-71.51632779;-1934045.43;2841397.35;False; ; ;0; ; ; ; ; ; 
TRACK;19. San Luis gonzala zn B; ; ;-1.516416327;20763369.87; ; ; ; ; ; ; ; ; ; 
TRACK;19. San Luis gonzala zn B;-16.34213795;-71.51529942;-1934667.947;2841446.454;False; ; ;0; ; ; ; ; ; 
TRACK;19. San Luis gonzala zn B;-16.34217788;-71.51676534;-1934654.207;2841279.642;False; ; ;0; ; ; ; ; ; 
TRACK;19. San Luis gonzala zn B;-16.34256774;-71.51904913;-1934671.298;2841015.497;False; ; ;0; ; ; ; ; ; 
TRACK;19. San Luis gonzala zn B;-16.34308211;-71.51773289;-1934748.277;2841158.11;False; ; ;0; ; ; ; ; ; 
