type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.- El nazareno, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.- El nazareno,-16.32780635148535,-71.5473859782099,-1932581.38594499,2837993.10975005,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32742081285565,-71.54786188670812,-1932530.12935187,2837944.13476857,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32719418252648,-71.54766387798641,-1932505.99082555,2837969.53812048,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32612733769167,-71.54981820595576,-1932353.65765965,2837739.02739776,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32685693527676,-71.55118408015271,-1932422.23485449,2837574.62475184,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32747462983575,-71.55145444028285,-1932491.40262481,2837535.93809504,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32816776091117,-71.55145266804666,-1932572.84341632,2837527.1389911,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32839644449846,-71.55133454918131,-1932601.18675932,2837537.56734182,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32879484617571,-71.55144075055618,-1932646.65329051,2837520.34789876,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32869487122426,-71.55182994850747,-1932630.02968263,2837477.50084719,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.33049286661738,-71.55204657015575,-1932838.51368327,2837429.58219094,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.33071843295245,-71.55131921765692,-1932874.13070054,2837509.15266261,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.33014614687967,-71.55104519215533,-1932810.34366563,2837547.66630692,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.33049156284894,-71.55057042592721,-1932856.87171936,2837597.03099696,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32966223488423,-71.54948936425862,-1932773.01175509,2837730.42268632,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32940059002698,-71.54890095418652,-1932749.65665561,2837800.56256645,False, , ,0, , , , , , 
TRACK,1.- El nazareno,-16.32945191271447,-71.54873084734052,-1932757.81870768,2837819.19079276,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32377622547207,-71.54775204887522,-1932103.38545163,2838003.92150337,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32475266754187,-71.54824057609908,-1932211.96054078,2837935.82822473,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32455787950239,-71.54849963670443,-1932185.83106904,2837908.97187905,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32576525275639,-71.54974058438269,-1932312.0981212,2837752.53348607,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32703838969662,-71.54695302054952,-1932496.60494005,2838052.19415539,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32635140664069,-71.54576167005305,-1932430.84710803,2838196.25269677,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32558561679644,-71.54514573772362,-1932348.61505724,2838276.06519739,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32542589643179,-71.54545857838441,-1932325.92941014,2838242.65321257,False, , ,0, , , , , , 
TRACK,2.- Jorge Chavez - El Nazareno,-16.32493402629734,-71.54522763988362,-1932271.04591989,2838275.23728522,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,3.- Jorge Chavez,-16.32268773258934,-71.54700272375182,-1931984.91719649,2838103.05303428,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32246117824924,-71.54738921241169,-1931953.4584274,2838062.15377904,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32312329770273,-71.54782501326146,-1932025.77248132,2838004.12266994,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32361246148221,-71.54789712840314,-1932082.32939315,2837989.59114314,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32483501025046,-71.54517377321267,-1932260.09008667,2838282.63349086,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32404493666055,-71.54477688649781,-1932172.25759336,2838337.91448311,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32423943435671,-71.54428125358611,-1932201.3209127,2838391.61024935,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32469664858291,-71.54449101208131,-1932252.39931109,2838361.87845441,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.32492270872376,-71.54408641555666,-1932284.02886126,2838404.837385,False, , ,0, , , , , , 
TRACK,3.- Jorge Chavez,-16.3245889390964,-71.54369833251316,-1932249.68803126,2838453.19426264,False, , ,0, , , , , , 
