type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,La Breña - Jorge Basadre, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44726489,-71.51670308,-1947000.331,2839914.15,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44764583,-71.51676294,-1947044.323,2839902.374,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44802908,-71.51678261,-1947089.094,2839895.123,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44940771,-71.51617316,-1947258.747,2839946.148,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.4499358,-71.51592628,-1947323.903,2839967.213,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45021756,-71.51581065,-1947358.463,2839976.63,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45058298,-71.51552954,-1947404.944,2840003.707,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45076217,-71.51545801,-1947426.897,2840009.467,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45093544,-71.515423,-1947447.693,2840011.165,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45095849,-71.51523562,-1947452.771,2840032.104,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45115492,-71.51492171,-1947479.815,2840065.114,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.450953,-71.51463861,-1947459.676,2840099.853,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45030369,-71.51462638,-1947383.556,2840109.748,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45021899,-71.51539072,-1947363.941,2840024.213,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45019651,-71.51542531,-1947360.863,2840020.587,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45017907,-71.51546259,-1947358.343,2840016.59,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45014022,-71.51550997,-1947353.18,2840011.728,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.45002311,-71.51556628,-1947338.71,2840006.878,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44956409,-71.51565141,-1947283.714,2840003.243,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44936528,-71.51564709,-1947260.414,2840006.338,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44901296,-71.51551115,-1947220.746,2840026.365,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.4482023,-71.51552723,-1947125.316,2840035.163,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44772557,-71.51537293,-1947071.265,2840058.901,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44774166,-71.51525746,-1947074.615,2840071.78,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44762322,-71.51521275,-1947061.267,2840078.4,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44751464,-71.51524471,-1947048.108,2840076.201,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44745389,-71.51511487,-1947042.614,2840091.715,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.4475049,-71.5148305,-1947052.202,2840123.284,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.4473398,-71.51490804,-1947031.827,2840116.657,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44646916,-71.51528791,-1946924.749,2840085.001,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44641534,-71.51493254,-1946922.921,2840125.992,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44632727,-71.5142647,-1946921.019,2840202.854,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44634595,-71.51419591,-1946924.083,2840210.407,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44623831,-71.5132314,-1946923.634,2840321.157,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44585104,-71.51333267,-1946876.86,2840314.751,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44587289,-71.51373855,-1946874.295,2840268.452,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44591953,-71.51436849,-1946871.809,2840196.43,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44599805,-71.51487332,-1946874.651,2840138.172,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44601002,-71.51527539,-1946870.973,2840092.436,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44613143,-71.51591122,-1946877.196,2840018.765,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44618105,-71.51640982,-1946876.722,2839961.594,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44618781,-71.51663951,-1946874.612,2839935.467,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44619458,-71.51687236,-1946872.463,2839908.982,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44610004,-71.51714361,-1946857.929,2839879.471,False, , ,0, , , , , , 
TRACK,La Breña - Jorge Basadre,-16.44599957,-71.51733183,-1946843.748,2839859.45,False, , ,0, , , , , , 
