type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,FA2- local social M. Vllosa,-16.31651172,-71.54462323,-1931289.253,2838453.156,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31591576,-71.54444316,-1931221.502,2838481.32,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31530607,-71.54419898,-1931152.942,2838516.933,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31427244,-71.54404897,-1931033.4,2838547.368,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31343422,-71.54417594,-1930933.34,2838543.844,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31207518,-71.54431106,-1930771.998,2838546.155,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31153798,-71.54511503,-1930698.817,2838461.921,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31224687,-71.5454477,-1930777.922,2838414.983,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31283413,-71.54532348,-1930848.465,2838421.453,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31475425,-71.5456569,-1931069.844,2838358.709,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31550226,-71.54564392,-1931157.876,2838350.472,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31602812,-71.54525527,-1931224.521,2838387.736,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.3164705,-71.54577199,-1931270.01,2838323.377,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31680258,-71.54566639,-1931310.344,2838331.045,False, , ,0, , , , , , 
TRACK,FA2- local social M. Vllosa,-16.31704093,-71.54489563,-1931348.005,2838415.386,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31409617,-71.54393157,-1931014.164,2838562.974,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.314438,-71.54337157,-1931061.339,2838622.065,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.3154072,-71.54371149,-1931170.933,2838570.923,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31624049,-71.54106587,-1931301.989,2838860.228,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31572887,-71.54093029,-1931243.587,2838882.251,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31560944,-71.54094273,-1931229.401,2838882.391,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31529389,-71.54083531,-1931193.679,2838898.673,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31439308,-71.54048653,-1931092.23,2838949.935,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31342158,-71.54015015,-1930982.32,2839000.708,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.3122719,-71.54362433,-1930803.714,2838621.506,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31268613,-71.54372574,-1930851.103,2838604.626,False, , ,0, , , , , , 
TRACK,FA3 - Abad de Pierre,-16.31329453,-71.54375259,-1930922.237,2838593.683,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31188862,-71.5443946,-1930749.035,2838539.098,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31207479,-71.54397099,-1930776.214,2838584.738,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31334392,-71.54014979,-1930973.202,2839001.757,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.3120811,-71.53969456,-1930830.559,2839069.796,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31184468,-71.53980936,-1930801.346,2839059.841,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31149623,-71.53978654,-1930760.698,2839066.952,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31114002,-71.53990535,-1930717.363,2839058.098,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.30991438,-71.54232299,-1930543.078,2838799.734,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.30994775,-71.54279812,-1930541.044,2838745.399,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.30924325,-71.54378191,-1930445.954,2838642.934,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.30996467,-71.5441834,-1930525.672,2838588.026,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31020153,-71.54416916,-1930553.674,2838586.568,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31065075,-71.54438383,-1930603.754,2838556.385,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31079396,-71.54441678,-1930620.165,2838550.789,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.3107568,-71.54458704,-1930613.666,2838531.955,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31075683,-71.54471506,-1930612.065,2838517.432,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31080145,-71.54484948,-1930615.622,2838501.603,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31089283,-71.54506557,-1930623.649,2838475.904,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31112676,-71.54516211,-1930649.919,2838461.916,False, , ,0, , , , , , 
TRACK,FA4 - Lza deport. Jardines Chachani,-16.31158123,-71.54489251,-1930706.685,2838486.604,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.32003927,-71.54731787,-1931669.855,2838101.69,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.32003069,-71.54664074,-1931677.336,2838178.612,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31956518,-71.5463449,-1931626.361,2838218.214,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31941945,-71.54609185,-1931612.415,2838248.811,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31831443,-71.54606029,-1931483.004,2838266.736,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31803868,-71.54597169,-1931451.722,2838280.367,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31791543,-71.54595376,-1931437.468,2838284,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31788977,-71.54575358,-1931436.964,2838307.042,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31728497,-71.54576821,-1931365.734,2838313.233,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31729069,-71.54885973,-1931327.656,2837962.464,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.31734369,-71.55142578,-1931301.723,2837670.695,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.3207361,-71.55282617,-1931682.666,2837467.819,False, , ,0, , , , , , 
TRACK,FA5 - Parque Jose Maria Arguedas,-16.32071316,-71.54733874,-1931748.754,2838090.573,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.3173451,-71.55153439,-1931300.528,2837658.357,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.31552709,-71.55166046,-1931085.393,2837667.646,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.31551454,-71.55216358,-1931077.614,2837610.737,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.31725626,-71.55251273,-1931277.832,2837548.532,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.32074442,-71.5536188,-1931673.71,2837377.803,False, , ,0, , , , , , 
TRACK,FA6 - Loza Deport. ZN B V. Cerrillos,-16.32075126,-71.55295291,-1931682.859,2837453.246,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31720947,-71.54793674,-1931329.683,2838068.22,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31720098,-71.54581416,-1931355.292,2838309.111,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.3170846,-71.54584087,-1931341.285,2838307.592,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31683016,-71.54611218,-1931307.996,2838280.117,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31654787,-71.54635712,-1931271.764,2838255.995,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31628793,-71.54642611,-1931240.365,2838251.544,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.3159509,-71.54638176,-1931201.329,2838260.949,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.3149471,-71.54648996,-1931082.057,2838261.704,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31507092,-71.54852659,-1931071.078,2838029.063,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31527934,-71.55154951,-1931057.681,2837683.447,False, , ,0, , , , , , 
TRACK,FA7 - La Revancha Cancha Sint. V. Cerrillos,-16.31723771,-71.55147374,-1931288.673,2837666.631,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31477888,-71.54668778,-1931059.817,2838241.447,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31425928,-71.54641328,-1931002.22,2838279.329,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31393885,-71.54623388,-1930966.827,2838303.839,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31358279,-71.54625962,-1930924.678,2838305.539,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31332862,-71.54622737,-1930895.225,2838312.496,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31308315,-71.54612612,-1930867.658,2838327.169,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31271095,-71.54605209,-1930824.863,2838340.397,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.3126067,-71.54601967,-1930813.023,2838345.427,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.3130134,-71.55156499,-1930791.313,2837711.09,False, , ,0, , , , , , 
TRACK,FA8 - Losa deport. Z. N Avila Cerrillos,-16.31515781,-71.55203152,-1931037.365,2837630.346,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31152326,-71.54615079,-1930684.107,2838344.612,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31155947,-71.54583236,-1930692.351,2838380.266,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31094495,-71.54579436,-1930620.639,2838392.551,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31091098,-71.54593915,-1930614.834,2838376.567,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31125866,-71.54602365,-1930654.618,2838362.468,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31057246,-71.54962931,-1930528.832,2837962.339,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.3096174,-71.54944997,-1930418.889,2837995.073,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.30940531,-71.55052234,-1930380.541,2837876.174,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31273648,-71.55152564,-1930759.277,2837719.147,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.3128196,-71.55112644,-1930774.042,2837763.352,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31258775,-71.55104028,-1930747.887,2837776.134,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31273985,-71.55014398,-1930776.983,2837875.836,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31266241,-71.54902908,-1930781.857,2838003.314,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31252952,-71.54629689,-1930800.483,2838314.98,False, , ,0, , , , , , 
TRACK,FA9 - Villa Cerrillos-caseta de serenazgo,-16.31210364,-71.54629336,-1930750.498,2838320.908,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.31021333,-71.5459063,-1930533.292,2838389.345,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.30989598,-71.54564548,-1930499.28,2838423.052,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.30995357,-71.54529542,-1930510.432,2838462.016,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.30937737,-71.54517802,-1930444.216,2838482.812,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.30858711,-71.54915027,-1930301.616,2838042.438,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.31049005,-71.54953399,-1930520.346,2837974.221,False, , ,0, , , , , , 
TRACK,FA10 - Loza Villa Progreso,-16.31117157,-71.54609631,-1930643.477,2838355.356,False, , ,0, , , , , , 
TRACK,FA11 - Loza Deportiva Angeles Zona B, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA11 - Loza Deportiva Angeles Zona B,-16.3075983,-71.54474771,-1930240.616,2838554.712,False, , ,0, , , , , , 
TRACK,FA11 - Loza Deportiva Angeles Zona B,-16.30598611,-71.54859636,-1930003.015,2838139.013,False, , ,0, , , , , , 
