type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Brigada 1, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,Brigada 1,-16.29617851,-71.52002182,-1929208.932,2841508.293,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29635956,-71.52016965,-1929228.35,2841489.169,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29650241,-71.52022642,-1929244.421,2841480.872,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29664523,-71.52008711,-1929262.948,2841494.825,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29678801,-71.51983858,-1929282.84,2841521.172,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29712062,-71.51994675,-1929320.562,2841504.579,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.2974759,-71.51954999,-1929367.28,2841544.986,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29759842,-71.5197741,-1929378.864,2841517.965,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29774693,-71.51974409,-1929396.69,2841519.443,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29818823,-71.51955237,-1929450.943,2841535.466,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29860987,-71.51942764,-1929502.046,2841544.144,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29905826,-71.5193039,-1929556.279,2841552.362,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29916254,-71.51933279,-1929568.169,2841547.729,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.29878822,-71.51988008,-1929517.326,2841490.49,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30077186,-71.52059477,-1929741.42,2841383.634,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.3010325,-71.52007622,-1929778.547,2841439.088,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30061971,-71.51964135,-1929735.502,2841493.793,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30107001,-71.51897998,-1929796.705,2841562.987,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30125949,-71.51911643,-1929817.255,2841545.044,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30152849,-71.51929937,-1929846.565,2841520.793,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30176928,-71.51938455,-1929873.787,2841508,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30206442,-71.51949231,-1929907.112,2841491.939,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30231781,-71.51958895,-1929935.67,2841477.682,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30246239,-71.51968007,-1929951.514,2841465.466,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30272146,-71.51971939,-1929981.459,2841457.639,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30330102,-71.51984666,-1930047.955,2841435.67,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30400334,-71.5199744,-1930128.868,2841412.053,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30419324,-71.51990774,-1930152.015,2841417.149,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30472699,-71.51997105,-1930213.931,2841403.032,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30503495,-71.52008178,-1930248.724,2841386.468,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30523513,-71.52008239,-1930272.235,2841383.799,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30540384,-71.52004412,-1930292.538,2841385.949,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30546324,-71.51993919,-1930300.832,2841397.083,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30549685,-71.51978948,-1930306.659,2841413.634,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30568023,-71.51908301,-1930337.068,2841491.41,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30562843,-71.51896082,-1930332.515,2841505.947,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30556413,-71.51890747,-1930325.63,2841512.835,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30550809,-71.51887924,-1930319.4,2841516.766,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30539983,-71.51879299,-1930307.763,2841527.959,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30538364,-71.51875153,-1930306.381,2841532.874,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30539012,-71.51868555,-1930307.97,2841540.277,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30541916,-71.51865612,-1930311.751,2841543.238,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30547656,-71.51862935,-1930318.832,2841545.531,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30554552,-71.51859844,-1930327.322,2841548.141,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.3056071,-71.51856473,-1930334.979,2841551.166,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30567663,-71.51855192,-1930343.309,2841551.716,False, , ,0, , , , , , 
TRACK,Brigada 1,-16.30572716,-71.51854585,-1930349.322,2841551.748,False, , ,0, , , , , , 
