"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.25.1.400","1","25","1","400","-16.43762468","-71.54000904","-1945573.59498162","2837398.44039653"
"1.25.1.399","1","25","1","399","-16.43734604","-71.53993152","-1945541.84556754","2837410.87105141"
"1.25.1.402","1","25","1","402","-16.43743734","-71.53982512","-1945553.91192552","2837421.73796705"
"1.25.1.403","1","25","1","403","-16.43733860000001","-71.5397206","-1945543.63339024","2837434.87678238"
"1.25.1.404","1","25","1","404","-16.43717262000002","-71.53956644","-1945526.08358317","2837454.52171939"
"1.25.1.405A","1","25","1","405A","-16.43702199000001","-71.53942589","-1945510.16494501","2837472.42322627"
"1.25.1.406","1","25","1","406","-16.43689033999999","-71.53923825","-1945497.06985007","2837495.41440639"
"1.25.1.407","1","25","1","407","-16.43689194999998","-71.53906665","-1945499.42447873","2837514.84488426"
"1.25.1.410","1","25","1","410","-16.43685522000002","-71.53873141","-1945499.34098071","2837553.32600619"
"1.25.1.439","1","25","1","439","-16.43698180999998","-71.53867867","-1945514.87530758","2837557.64893206"
"1.25.1.411","1","25","1","411","-16.43684127000001","-71.53864192","-1945498.83182596","2837563.65249575"
"1.25.1.413","1","25","1","413","-16.43681592999999","-71.53847336","-1945497.98271545","2837583.09086603"
"1.25.1.436","1","25","1","436","-16.43705546999998","-71.53828609","-1945528.48155248","2837601.18629667"
"1.25.1.433","1","25","1","433","-16.43718286000001","-71.53811672","-1945545.58183121","2837618.71922078"
"1.25.1.432","1","25","1","432","-16.43720995999999","-71.53806016","-1945549.47871762","2837624.77614812"
"1.25.1.417","1","25","1","417","-16.43681742000001","-71.53800706","-1945504.04253217","2837635.9286072"
"1.25.1.418","1","25","1","418","-16.43674190999999","-71.53757532","-1945500.62216569","2837685.85589727"
"1.25.1.425","1","25","1","425","-16.43731855999999","-71.53737382","-1945570.89672199","2837701.15567704"
"1.25.1.419","1","25","1","419","-16.43674369999999","-71.5372825","-1945504.52802164","2837719.02513561"
"1.25.1.421","1","25","1","421","-16.43696740000001","-71.53727607","-1945530.88428769","2837716.82853521"
"1.7.56.388","1","7","56","388","-16.42239944476407","-71.5509610798","-1943647.24129485","2836355.91093426"
"1.7.41.617","1","7","41","617","-16.46524647819354","-71.56432632104","-1948510.74786484","2834281.22133905"
"1.7.24.547","1","7","24","547","-16.4443111991874","-71.556147017208","-1946155.32562336","2835481.86777464"
"1.7.38.148A","1","7","38","148A","-16.45646691793724","-71.556141592693","-1947582.98901205","2835323.56076875"
"1.7.8A.195","1","7","8A","195","-16.45280100287749","-71.556133404421","-1947152.56150179","2835372.42805312"
"1.7.35A.306","1","7","35A","306","-16.44721207745773","-71.543225363169","-1946659.07021864","2836908.48583112"
"1.7.6A.2","1","7","6A","2","-16.45144103976273","-71.560372450149","-1946939.36697614","2834909.79512746"
"1.7.53.271","1","7","53","271","-16.43630983755907","-71.560350674921","-1945162.62565167","2835109.96383541"
"1.7.36.236","1","7","36","236","-16.45316210096131","-71.551752076531","-1947250.26083338","2835864.25245921"
"1.7.19.1","1","7","19","1","-16.43213894662666","-71.564592134365","-1944619.34658523","2834683.69166502"
"1.7.41.427","1","7","41","427","-16.45777896274022","-71.555965031941","-1947739.30552117","2835326.40984229"
"1.7.31.392","1","7","31","392","-16.45081878981123","-71.551662501541","-1946976.18130091","2835905.05103764"
"1.7.33.19C","1","7","33","19C","-16.44925810988784","-71.547362680226","-1946847.15210956","2836412.79331565"
"1.7.39.424","1","7","39","424","-16.45351133247841","-71.551653307443","-1947292.5228443","2835870.87859132"
"1.7.49.56","1","7","49","56","-16.43999584283032","-71.547321502503","-1945759.82768023","2836538.57427615"
"1.7.54.130","1","7","54","130","-16.42749623308595","-71.555907261329","-1944183.52052205","2835728.69621944"
"1.7.38.174","1","7","38","174","-16.45618376852612","-71.555826353781","-1947553.71398417","2835362.98952025"
"1.7.37.93","1","7","37","93","-16.45455920376883","-71.555803818445","-1947363.2067777","2835386.78922723"
"1.7.8A.156","1","7","8A","156","-16.45128120426563","-71.555731563693","-1946979.14338241","2835437.84114077"
"1.7.53.45","1","7","53","45","-16.43871910728881","-71.560024823853","-1945449.68152853","2835115.42807963"
"1.7.4.4","1","7","4","4","-16.44718393144136","-71.560016357308","-1946443.90458669","2835005.79194961"
"1.7.26.87","1","7","26","87","-16.43958300181255","-71.551396680357","-1945659.93506558","2836082.0685564"
"1.7.24.34","1","7","24","34","-16.44019583308449","-71.559952442003","-1945624.02281454","2835104.34169545"
"1.7.55.11","1","7","55","11","-16.46171171470396","-71.581393824291","-1947880.39165668","2832393.46293944"
"1.7.56.213","1","7","56","213","-16.42315881208182","-71.547011859641","-1943786.20278828","2836793.67105763"
"1.7.27.458","1","7","27","458","-16.45044283635505","-71.555596532462","-1946882.38705464","2835464.1059039"
"1.7.24.1499","1","7","24","1499","-16.44381071021375","-71.551232633742","-1946158.53534777","2836045.40220922"
"1.7.53.68","1","7","53","68","-16.43846670529123","-71.559795379768","-1945422.93135422","2835144.73003017"
"1.7.24.913","1","7","24","913","-16.44244189129775","-71.555469789086","-1945944.32854572","2835583.053323"
"1.7.39.460","1","7","39","460","-16.45294898947332","-71.551170672506","-1947232.57014659","2835932.93265024"
"1.7.56.454","1","7","56","454","-16.42589316040101","-71.555459320526","-1944000.88998973","2835800.40089649"
"1.7.30.5","1","7","30","5","-16.44939872893206","-71.551160962897","-1946815.73083585","2835980.46386954"
"1.7.53.6","1","7","53","6","-16.4389585159067","-71.559687267866","-1945482.05330474","2835150.55917041"
"1.7.7.4A","1","7","7","4A","-16.45071940801264","-71.559608689811","-1946864.25293537","2835005.78488741"
"1.7.52.172","1","7","52","172","-16.42339737072893","-71.542369575564","-1943872.74590459","2837316.80667937"
"1.7.39.62","1","7","39","62","-16.45650033810471","-71.555242858756","-1947598.25658257","2835424.97604472"
"1.7.38.41","1","7","38","41","-16.45581843728468","-71.555174351651","-1947519.03743967","2835441.65840525"
"1.7.24.1376","1","7","24","1376","-16.44551591675","-71.550857860533","-1946363.53418007","2836065.58650751"
"1.7.49.35A","1","7","49","35A","-16.44085153294024","-71.546498746965","-1945870.70864412","2836620.64398547"
"1.7.39.65","1","7","39","65","-16.45654547536191","-71.555021930263","-1947606.34595704","2835449.4233018"
"1.7.18A.15","1","7","18A","15","-16.43319604934208","-71.563562206364","-1944756.46849593","2834786.6248479"
"1.7.37.248","1","7","37","248","-16.4524040373157","-71.554913599287","-1947121.33275951","2835515.86138019"
"1.7.27.303","1","7","27","303","-16.44869315775634","-71.554910597253","-1946685.55365979","2835564.72086963"
"1.7.24.14","1","7","24","14","-16.44050249112861","-71.559179965751","-1945669.77600477","2835187.88672871"
"1.7.24.18","1","7","24","18","-16.44088220446861","-71.559107065752","-1945715.2893327","2835191.18841001"
"1.7.53.113","1","7","53","113","-16.43820438691689","-71.559068081945","-1945401.29246893","2835230.58833731"
"1.7.52.26","1","7","52","26","-16.42867943048069","-71.550465437216","-1944391.07145215","2836330.08343999"
"1.7.18.66","1","7","18","66","-16.434763031293","-71.563321342831","-1944943.52984438","2834793.46591992"
"1.7.31.148","1","7","31","148","-16.44926593121174","-71.550285315968","-1946811.18453321","2836081.44387451"
"1.7.6.131","1","7","6","131","-16.45271218373009","-71.558814388521","-1947108.30464662","2835069.75242721"
"1.7.39.156","1","7","39","156","-16.45588993005626","-71.554431037092","-1947536.81503012","2835524.96301682"
"1.7.30.174","1","7","30","174","-16.44746013693431","-71.550106294787","-1946601.35940564","2836125.34771831"
"1.7.6.120","1","7","6","120","-16.45329962344174","-71.558614739332","-1947179.81246068","2835084.69842602"
"1.7.54.45","1","7","54","45","-16.42852809802048","-71.558570005018","-1944271.15550656","2835413.40487622"
"1.7.14.62","1","7","14","62","-16.43955602252026","-71.5624253648357","-1945517.71004776","2834832.4238854"
