"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"6.92.69.S28-1","6","92","69","S28-1","-16.42659248000002","-72.26183834","-1935359.95158171","2755880.01991579"
"6.92.69.S28-2","6","92","69","S28-2","-16.42630292000002","-72.26234465","-1935319.95135601","2755826.48338307"
"6.92.69.S28-3","6","92","69","S28-3","-16.42612983999999","-72.26273528","-1935294.97752442","2755784.54784121"
"6.92.69.S28-4","6","92","69","S28-4","-16.4259913","-72.26309739","-1935274.38960526","2755745.39945596"
"6.92.69.S28-5","6","92","69","S28-5","-16.42593627","-72.26368554999999","-1935260.83684312","2755679.68168682"
"6.92.69.S28-6","6","92","69","S28-6","-16.42560519","-72.26343818999999","-1935225.09735551","2755711.76014153"
"6.92.69.S28-7","6","92","69","S28-7","-16.42524689000001","-72.26319244","-1935186.15394446","2755743.99806118"
"6.92.69.S28-8","6","92","69","S28-8","-16.42555572000001","-72.26267565999999","-1935228.53440758","2755798.47573097"
"6.92.69.S28-9","6","92","69","S28-9","-16.42582193000001","-72.26218881999999","-1935265.5670538","2755850.1070337"
"6.92.69.S28-10","6","92","69","S28-10","-16.42613016999999","-72.26169712000001","-1935307.57579358","2755901.76010972"
"6.92.69.S28-11","6","92","69","S28-11","-16.42636368999999","-72.26128329999999","-1935339.90131868","2755945.55644118"
"6.92.69.R28-1","6","92","69","R28-1","-16.42569355","-72.26479912000001","-1935218.9719226","2755556.99414027"
"6.92.69.R28-2","6","92","69","R28-2","-16.42523499999999","-72.26430357","-1935171.32235441","2755618.69211896"
"6.92.69.R28-3","6","92","69","R28-3","-16.42485392000001","-72.26376053","-1935133.30999357","2755684.78148902"
"6.92.69.P28-1","6","92","69","P28-1","-16.42492958","-72.26615633999999","-1935113.18310624","2755413.32944462"
"6.92.69.O28-1","6","92","69","O28-1","-16.42476114999999","-72.26502378000001","-1935107.17742754","2755543.31377575"
"6.92.69.O28-2","6","92","69","O28-2","-16.42451561000002","-72.26542452999999","-1935073.60583489","2755501.14332852"
"6.92.69.O28-3","6","92","69","O28-3","-16.42431096999999","-72.26583098000002","-1935044.75021592","2755457.8166997"
"6.92.69.O28-4","6","92","69","O28-4","-16.42380933999999","-72.26549251","-1934990.16056623","2755502.31837975"
"6.92.69.O28-5","6","92","69","O28-5","-16.42403580000001","-72.26510596999999","-1935021.32802819","2755543.1238388"
"6.92.69.O28-6","6","92","69","O28-6","-16.42436319999998","-72.26452329999999","-1935066.67645191","2755604.80882651"
"6.92.69.H28-1","6","92","69","H28-1","-16.42390155000001","-72.26635991000001","-1934990.4574583","2755403.22719855"
"6.92.69.H28-2","6","92","69","H28-2","-16.42360955000001","-72.26666422","-1934952.61781755","2755372.52732224"
"6.92.69.H28-3","6","92","69","H28-3","-16.42300090000001","-72.26670021","-1934880.97998807","2755376.09005322"
"6.92.69.H28-4","6","92","69","H28-4","-16.42322363","-72.26639588","-1934910.7162366","2755407.66040377"
"6.92.69.H28-5","6","92","69","H28-5","-16.42345131999999","-72.26601418","-1934941.96855555","2755447.90417422"
"6.92.69.E28-1","6","92","69","E28-1","-16.42402572000001","-72.26708997","-1934996.15446377","2755319.24269125"
"6.92.69.E28-2","6","92","69","E28-2","-16.42363437000001","-72.26721120000001","-1934948.90669496","2755310.45858874"
"6.92.69.E28-3","6","92","69","E28-3","-16.42321788000002","-72.26732914000002","-1934898.75777943","2755302.36076403"
"6.92.69.G28-1","6","92","69","G28-1","-16.42475323","-72.26698536000001","-1935082.5266587","2755321.93786822"
"6.92.69.C28-1","6","92","69","C28-1","-16.42521578","-72.2673959","-1935131.67258723","2755269.78954782"
"6.92.69.C28-2","6","92","69","C28-2","-16.42532526","-72.26784644999998","-1935139.03115707","2755217.54829281"
"6.92.69.C28-3","6","92","69","C28-3","-16.42541766999999","-72.26828721000001","-1935144.51129625","2755166.62645202"
"6.92.69.C28-4","6","92","69","C28-4","-16.42550353999999","-72.26877078000001","-1935148.70874982","2755110.95329744"
"6.92.69.C28-5","6","92","69","C28-5","-16.42553333000001","-72.26924431","-1935146.46734569","2755057.11655512"
"6.92.69.C28-6","6","92","69","C28-6","-16.42505318999999","-72.26937088","-1935088.76881964","2755048.84211332"
"6.92.69.C28-7","6","92","69","C28-7","-16.42498464","-72.26890763999999","-1935086.35135061","2755102.00282358"
"6.92.69.C28-8","6","92","69","C28-8","-16.42488678000002","-72.26842309","-1935080.76291463","2755157.93695728"
"6.92.69.C28-9","6","92","69","C28-9","-16.4247939","-72.26797111","-1935075.36328717","2755210.1315734"
"6.92.69.C28-10","6","92","69","C28-10","-16.42467672","-72.26752651","-1935067.03179512","2755261.79761023"
"6.92.69.B28-1","6","92","69","B28-1","-16.42393368000001","-72.26779297","-1934976.88592133","2755241.02287253"
"6.92.69.B28-2","6","92","69","B28-2","-16.42405467000001","-72.26824082","-1934985.62410658","2755188.9420739"
"6.92.69.B28-3","6","92","69","B28-3","-16.42416500999999","-72.26868985","-1934993.10222337","2755136.86167233"
"6.92.69.B28-4","6","92","69","B28-4","-16.42429232000001","-72.26917460999999","-1935002.13356958","2755080.53475358"
"6.92.69.B28-5","6","92","69","B28-5","-16.42438611","-72.26960637000001","-1935007.88460803","2755030.61195149"
"6.92.69.B28-6","6","92","69","B28-6","-16.42387256000001","-72.26978470999998","-1934945.6518892","2755016.91038154"
"6.92.69.B28-7","6","92","69","B28-7","-16.42377325000001","-72.26936446000001","-1934939.1157414","2755065.60286802"
"6.92.69.B28-8","6","92","69","B28-8","-16.42364082","-72.26890967000001","-1934929.12283394","2755118.61021446"
"6.92.69.B28-9","6","92","69","B28-9","-16.42354153","-72.26843186000001","-1934923.2851768","2755173.80165732"
"6.92.69.B28-10","6","92","69","B28-10","-16.42342013999999","-72.26796555999999","-1934914.72309837","2755227.97064139"
"6.92.69.Y27-1","6","92","69","Y27-1","-16.42570729","-72.26990214999999","-1935158.86265712","2754980.66438596"
"6.92.69.Y27-2","6","92","69","Y27-2","-16.42536882999999","-72.27004440000002","-1935117.54880313","2754968.84443314"
"6.92.69.Y27-3","6","92","69","Y27-3","-16.42504779000001","-72.27015977000001","-1935078.59785926","2754959.84094534"
"6.92.69.Y27-4","6","92","69","Y27-4","-16.42473555000001","-72.27026137999999","-1935040.84277648","2754952.28064635"
"6.92.69.X27-1","6","92","69","X27-1","-16.42406941999999","-72.27047947","-1934960.28062171","2754936.00260454"
"6.92.69.X27-2","6","92","69","X27-2","-16.42354011999998","-72.27067572000001","-1934895.98930647","2754920.47582518"
"6.92.69.X27-3","6","92","69","X27-3","-16.42318657999999","-72.27079698999999","-1934853.16534911","2754911.2126349"
"6.92.69.X27-4","6","92","69","X27-4","-16.42282734","-72.27093038999999","-1934809.52799306","2754900.65116429"
"6.92.69.X27-5","6","92","69","X27-5","-16.42250819000001","-72.27103332999999","-1934770.94873744","2754893.0264613"
"6.92.69.X27-6","6","92","69","X27-6","-16.42218450999999","-72.27114883","-1934731.6877483","2754884.04029487"
"6.92.69.X27-7","6","92","69","X27-7","-16.42180479000001","-72.2712451","-1934686.10361165","2754877.92710002"
"6.92.69.X27-8","6","92","69","X27-8","-16.42147723","-72.27138739999999","-1934646.06483843","2754865.96340122"
"6.92.69.X27-9","6","92","69","X27-9","-16.42105050000001","-72.27152372999998","-1934594.49721381","2754855.91568698"
"6.92.69.A28-1","6","92","69","A28-1","-16.42271174999999","-72.2682116","-1934828.87798253","2755209.06626626"
"6.92.69.A28-2","6","92","69","A28-2","-16.42280623999999","-72.26868720999998","-1934834.18092565","2755154.18304127"
"6.92.69.A28-3","6","92","69","A28-3","-16.42293967","-72.26911642","-1934844.6003122","2755104.05101992"
"6.92.69.A28-4","6","92","69","A28-4","-16.42306196999999","-72.26960364","-1934853.01634451","2755047.50896297"
"6.92.69.A28-5","6","92","69","A28-5","-16.42321209","-72.27003286999999","-1934865.38804874","2754997.16598988"
"6.92.69.A28-6","6","92","69","A28-6","-16.42267798000001","-72.27020674000002","-1934800.80445471","2754984.22595427"
"6.92.69.A28-7","6","92","69","A28-7","-16.42256681000001","-72.26974273","-1934793.4095341","2755038.00790905"
