"ident","lat","long","y_proj","x_proj"
"1.10.1-1",NA,NA,-1.516416327,20763369.87
"1.10.1-1",-16.40248686,-71.51511008,-1941760.238,2840680.661
"1.10.1-1",-16.40240718,-71.51519306,-1941749.83,2840672.292
"1.10.1-1",-16.40289645,-71.5160487,-1941796.516,2840568.874
"1.10.1-1",-16.40300085,-71.51596085,-1941809.888,2840577.471
"1.10.1-2",NA,NA,-1.516416327,20763369.87
"1.10.1-2",-16.40317887,-71.51407455,-1941854.596,2840789.041
"1.10.1-2",-16.40252217,-71.51499249,-1941765.869,2840693.533
"1.10.1-2",-16.40305029,-71.51590325,-1941816.423,2840583.357
"1.10.1-2",-16.40375492,-71.51486231,-1941912.332,2840692.184
"1.10.1-3",NA,NA,-1.516416327,20763369.87
"1.10.1-3",-16.40383769,-71.51474621,-1941923.519,2840704.268
"1.10.1-3",-16.40441157,-71.51386592,-1942002.043,2840796.587
"1.10.1-3",-16.40391044,-71.51304312,-1941953.552,2840896.438
"1.10.1-3",-16.4032609,-71.51398789,-1941865.326,2840797.795
"1.10.1-4",NA,NA,-1.516416327,20763369.87
"1.10.1-4",-16.40362264,-71.51329954,-1941916.507,2840871.123
"1.10.1-4",-16.40308729,-71.51261259,-1941862.282,2840956.017
"1.10.1-4",-16.40283946,-71.51283777,-1941830.326,2840933.723
"1.10.1-4",-16.40340976,-71.51352212,-1941888.69,2840848.666
"1.10.1-5",NA,NA,-1.516416327,20763369.87
"1.10.1-5",-16.40341977,-71.51358451,-1941889.078,2840841.46
"1.10.1-5",-16.40282353,-71.51287107,-1941828.034,2840930.154
"1.10.1-5",-16.40266467,-71.51299372,-1941807.825,2840918.322
"1.10.1-5",-16.40267023,-71.51304051,-1941807.887,2840912.944
"1.10.1-5",-16.40266363,-71.51307982,-1941806.616,2840908.573
"1.10.1-5",-16.40265541,-71.51314082,-1941804.881,2840901.764
"1.10.1-5",-16.40263449,-71.51317524,-1941801.989,2840898.133
"1.10.1-5",-16.40318185,-71.51389326,-1941857.233,2840809.56
"1.10.1-6",NA,NA,-1.516416327,20763369.87
"1.10.1-6",-16.4028484,-71.5136311,-1941821.368,2840843.645
"1.10.1-6",-16.40273177,-71.51374116,-1941806.278,2840832.689
"1.10.1-6",-16.40281449,-71.51383982,-1941814.751,2840820.42
"1.10.1-6",-16.40278811,-71.51385952,-1941811.403,2840818.531
"1.10.1-6",-16.40281447,-71.51388326,-1941814.201,2840815.495
"1.10.1-6",-16.40254273,-71.51408457,-1941779.737,2840796.218
"1.10.1-6",-16.40277827,-71.51439951,-1941803.435,2840757.427
"1.10.1-6",-16.40312975,-71.51398878,-1941849.908,2840799.409
"1.10.1-7",NA,NA,-1.516416327,20763369.87
"1.10.1-7",-16.40279513,-71.51385111,-1941812.334,2840819.393
"1.10.1-7",-16.40253513,-71.51352902,-1941785.854,2840859.315
"1.10.1-7",-16.40226844,-71.5137567,-1941751.651,2840836.982
"1.10.1-7",-16.40252013,-71.51408258,-1941777.108,2840796.74
"1.10.1-8",NA,NA,-1.516416327,20763369.87
"1.10.1-8",-16.4025894,-71.51327423,-1941795.443,2840887.498
"1.10.1-8",-16.40248828,-71.51331528,-1941783.046,2840884.165
"1.10.1-8",-16.40242462,-71.51330742,-1941775.666,2840885.888
"1.10.1-8",-16.40236292,-71.51324677,-1941769.182,2840893.572
"1.10.1-8",-16.40207276,-71.51349266,-1941731.993,2840869.481
"1.10.1-8",-16.40226286,-71.5137409,-1941751.194,2840838.847
"1.10.1-8",-16.40253138,-71.51350544,-1941785.71,2840862.038
"1.10.1-8",-16.40269686,-71.51370063,-1941802.688,2840837.741
"1.10.1-8",-16.4028208,-71.51362192,-1941818.241,2840845.046
"1.10.1-9",NA,NA,-1.516416327,20763369.87
"1.10.1-9",-16.40175316,-71.51376796,-1941690.975,2840842.439
"1.10.1-9",-16.40244476,-71.51487864,-1941758.212,2840707.455
"1.10.1-9",-16.40274228,-71.51448333,-1941798.15,2840748.393
"1.10.1-9",-16.40200055,-71.51355331,-1941722.745,2840863.547
"1.10.1-10",NA,NA,-1.516416327,20763369.87
"1.10.1-10",-16.40156752,-71.51370918,-1941669.907,2840851.531
"1.10.1-10",-16.40152744,-71.51363484,-1941666.137,2840860.485
"1.10.1-10",-16.40115871,-71.51321241,-1941628.147,2840913.206
"1.10.1-10",-16.40081542,-71.51279389,-1941593.098,2840965.151
"1.10.1-10",-16.40065338,-71.51291371,-1941572.55,2840953.682
"1.10.1-10",-16.40114285,-71.51343777,-1941623.442,2840887.858
"1.10.1-10",-16.40153593,-71.51382226,-1941664.769,2840839.121
"1.10.1-10",-16.40188209,-71.51440373,-1941698.101,2840768.661
"1.10.1-10",-16.40230037,-71.51509871,-1941738.473,2840684.387
"1.10.1-10",-16.40239919,-71.51498328,-1941751.538,2840696.185
"1.10.1-11",NA,NA,-1.516416327,20763369.87
"1.10.1-11",-16.40078809,-71.51277674,-1941590.103,2840967.453
"1.10.1-11",-16.40061992,-71.51257175,-1941572.932,2840992.896
"1.10.1-11",-16.40011068,-71.51191767,-1941521.359,2841073.723
"1.10.1-11",-16.3999275,-71.51173009,-1941502.205,2841097.389
"1.10.1-11",-16.39983055,-71.51172115,-1941490.928,2841099.669
"1.10.1-11",-16.39978279,-71.51179509,-1941484.384,2841091.908
"1.10.1-11",-16.39980669,-71.51186825,-1941486.269,2841083.3
"1.10.1-11",-16.40020173,-71.51233065,-1941526.845,2841025.701
"1.10.1-11",-16.40038712,-71.51257916,-1941545.49,2840995.098
"1.10.1-11",-16.40048746,-71.51270939,-1941555.635,2840979.019
"1.10.1-11",-16.40065226,-71.51289149,-1941572.699,2840956.216
"1.10.1-12",NA,NA,-1.516416327,20763369.87
"1.10.1-12",-16.40093742,-71.51272615,-1941608.284,2840971.239
"1.10.1-12",-16.40167357,-71.51366778,-1941682.888,2840854.84
"1.10.1-12",-16.40190502,-71.51348218,-1941712.42,2840872.861
"1.10.1-12",-16.4011957,-71.51252151,-1941641.209,2840991.068
"1.10.1-13",NA,NA,-1.516416327,20763369.87
"1.10.1-13",-16.40150407,-71.51278088,-1941674.163,2840957.626
"1.10.1-13",-16.40191163,-71.51242117,-1941726.581,2840993.09
"1.10.1-13",-16.40179693,-71.51231255,-1941714.476,2841006.907
"1.10.1-13",-16.40169446,-71.51242164,-1941701.062,2840995.875
"1.10.1-13",-16.4015663,-71.51223272,-1941688.39,2841018.974
"1.10.1-13",-16.40125335,-71.51246656,-1941648.675,2840996.546
"1.10.1-14",NA,NA,-1.516416327,20763369.87
"1.10.1-14",-16.4017383,-71.51309269,-1941697.747,2840919.207
"1.10.1-14",-16.40215419,-71.51273581,-1941751.108,2840954.24
"1.10.1-14",-16.40192433,-71.51243494,-1941727.899,2840991.363
"1.10.1-14",-16.40152597,-71.51279867,-1941676.512,2840955.323
"1.10.1-15",NA,NA,-1.516416327,20763369.87
"1.10.1-15",-16.40175853,-71.51311816,-1941699.802,2840916.055
"1.10.1-15",-16.40199663,-71.51339852,-1941724.237,2840881.15
"1.10.1-15",-16.4022862,-71.51316255,-1941761.233,2840904.125
"1.10.1-15",-16.40225413,-71.51308645,-1941758.425,2840913.173
"1.10.1-15",-16.40224519,-71.51299927,-1941758.475,2840923.176
"1.10.1-15",-16.40227792,-71.51293803,-1941763.092,2840929.693
"1.10.1-15",-16.4021813,-71.51275891,-1941754.001,2840951.267
"1.10.1-16",NA,NA,-1.516416327,20763369.87
"1.10.1-16",-16.40230558,-71.51161994,-1941782.97,2841078.798
"1.10.1-16",-16.40187083,-71.51191759,-1941728.141,2841050.728
"1.10.1-16",-16.40202588,-71.51214965,-1941743.429,2841022.386
"1.10.1-16",-16.40190967,-71.51225414,-1941728.458,2841012.056
"1.10.1-16",-16.40237429,-71.51287171,-1941775.25,2840935.953
"1.10.1-16",-16.40250483,-71.51284671,-1941790.901,2840937.082
"1.10.1-16",-16.40258446,-71.51286788,-1941799.989,2840933.641
"1.10.1-16",-16.40302884,-71.51254266,-1941856.297,2840964.711
"1.10.1-17",NA,NA,-1.516416327,20763369.87
"1.10.1-17",-16.40093207,-71.50981082,-1941644.435,2841301.902
"1.10.1-17",-16.39982008,-71.51056266,-1941504.312,2841231.178
"1.10.1-17",-16.39980062,-71.5111316,-1941494.848,2841166.915
"1.10.1-17",-16.39987742,-71.51146615,-1941499.651,2841127.974
"1.10.1-17",-16.40086514,-71.51264523,-1941600.813,2840981.359
"1.10.1-17",-16.40222257,-71.51155847,-1941773.994,2841086.853
"1.10.2-1",NA,NA,-1.516416327,20763369.87
"1.10.2-1",-16.40441934,-71.51580188,-1941978.533,2840576.959
"1.10.2-1",-16.4038633,-71.51505343,-1941922.653,2840669.096
"1.10.2-1",-16.40316452,-71.51610211,-1941827.334,2840559.314
"1.10.2-1",-16.40329506,-71.51627255,-1941840.519,2840538.281
"1.10.2-2",NA,NA,-1.516416327,20763369.87
"1.10.2-2",-16.40532704,-71.5154125,-1942090.078,2840609.249
"1.10.2-2",-16.40450574,-71.51407344,-1942010.487,2840771.824
"1.10.2-2",-16.40394753,-71.51491829,-1941934.252,2840683.319
"1.10.2-2",-16.40452401,-71.51573339,-1941991.693,2840583.358
"1.10.2-3",NA,NA,-1.516416327,20763369.87
"1.10.2-3",-16.40653709,-71.51487633,-1942238.995,2840654.231
"1.10.2-3",-16.40614987,-71.51418786,-1942202.192,2840737.36
"1.10.2-3",-16.40518525,-71.51477409,-1942081.475,2840683.494
"1.10.2-3",-16.40551526,-71.51533552,-1942113.161,2840615.519
"1.10.2-4",NA,NA,-1.516416327,20763369.87
"1.10.2-4",-16.40748846,-71.51445177,-1942356.116,2840689.936
"1.10.2-4",-16.40737605,-71.51401919,-1942348.368,2840740.457
"1.10.2-4",-16.40727577,-71.51358021,-1942342.127,2840791.545
"1.10.2-4",-16.40725945,-71.51354015,-1942340.715,2840796.3
"1.10.2-4",-16.40721539,-71.51351857,-1942335.812,2840799.323
"1.10.2-4",-16.40715583,-71.51355776,-1942328.321,2840795.658
