"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.27.65.1614",1,27,65,"1614",-16.39373605,-71.53665877,-1940460.688,2838351.485
"1.27.65.1615",1,27,65,"1615",-16.39380078,-71.53645522,-1940470.854,2838373.721
"1.27.65.1616",1,27,65,"1616",-16.39385434,-71.53628748,-1940479.258,2838392.042
"1.27.65.1617",1,27,65,"1617",-16.39391762,-71.53614917,-1940488.433,2838406.899
"1.27.65.1618",1,27,65,"1618",-16.3939708,-71.53599734,-1940496.592,2838423.421
"1.27.65.1619",1,27,65,"1619",-16.39360005,-71.53682563,-1940442.611,2838334.34
"1.27.65.1620",1,27,65,"1620",-16.39370526,-71.53686002,-1940454.537,2838329.068
"1.27.65.1621",1,27,65,"1621",-16.39403428,-71.53700987,-1940491.298,2838307.784
"1.27.65.1622",1,27,65,"1622",-16.39419755,-71.53707401,-1940509.668,2838298.382
"1.27.65.1623",1,27,65,"1623",-16.39429723,-71.53710451,-1940520.993,2838293.623
"1.27.65.1624",1,27,65,"1624",-16.39438514,-71.53713583,-1940530.925,2838288.925
"1.27.65.1625",1,27,65,"1625",-16.39448304,-71.53718059,-1940541.861,2838282.573
"1.27.65.1626",1,27,65,"1626",-16.39447887,-71.5372624,-1940540.341,2838273.351
"1.27.65.1627",1,27,65,"1627",-16.39445652,-71.53732562,-1940536.919,2838266.474
"1.27.65.1628",1,27,65,"1628",-16.39442316,-71.53739736,-1940532.097,2838258.775
"1.27.65.1629",1,27,65,"1629",-16.39435394,-71.53756021,-1940521.916,2838241.213
"1.27.65.1630",1,27,65,"1630",-16.39371589,-71.53732642,-1940449.912,2838276.045
"1.27.65.1631",1,27,65,"1631",-16.39352167,-71.53724109,-1940428.173,2838288.254
"1.27.65.1632",1,27,65,"1632",-16.39357545,-71.53708317,-1940436.479,2838305.459
"1.27.66.674",1,27,66,"674",-16.40299841,-71.54263162,-1941473.438,2837553.426
"1.27.66.675",1,27,66,"675",-16.40306199,-71.54266581,-1941480.476,2837548.72
"1.27.66.676",1,27,66,"676",-16.40314995,-71.54269606,-1941490.426,2837544.142
"1.27.66.677",1,27,66,"677",-16.40324111,-71.54274156,-1941500.561,2837537.794
"1.27.66.678",1,27,66,"678",-16.4037227,-71.54063099,-1941583.712,2837770.8
"1.27.66.679",1,27,66,"679",-16.40369896,-71.54070779,-1941579.956,2837762.403
"1.27.66.680",1,27,66,"680",-16.40365814,-71.540778,-1941574.277,2837754.975
"1.27.66.681",1,27,66,"681",-16.40361876,-71.54085199,-1941568.719,2837747.1
"1.27.66.682",1,27,66,"682",-16.40359296,-71.54095324,-1941564.413,2837735.957
"1.27.66.683",1,27,66,"683",-16.40350954,-71.54108208,-1941552.992,2837722.439
"1.27.66.684",1,27,66,"684",-16.40331524,-71.54101266,-1941531.044,2837732.845
"1.27.66.685",1,27,66,"685",-16.40335826,-71.54089122,-1941537.627,2837746.052
"1.27.66.686",1,27,66,"686",-16.40339369,-71.54081193,-1941542.787,2837754.579
"1.27.66.687",1,27,66,"687",-16.40345403,-71.54073455,-1941550.849,2837762.565
"1.27.66.688",1,27,66,"688",-16.4034858,-71.54060046,-1941556.27,2837777.353
