"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"6.92.30.B-1",6,92,"30","B-1",-16.3059662196498,-72.1894272624928,-1922119.49633128,2765570.61920697
"6.92.30.B-2",6,92,"30","B-2",-16.3057869524043,-72.1896087387304,-1922096.32208823,2765552.34600112
"6.92.30.B-3",6,92,"30","B-3",-16.3056597857346,-72.1895522682736,-1922082.11879582,2765560.31907146
"6.92.30.B-4",6,92,"30","B-4",-16.3056013528777,-72.189472979313,-1922076.23633475,2765570.01236645
"6.92.30.B-5",6,92,"30","B-5",-16.3055298174511,-72.18938634661,-1922068.90885268,2765580.69959771
"6.92.30.B-6",6,92,"30","B-6",-16.305666391752,-72.1892061781204,-1922087.07007084,2765599.35872531
"6.92.30.B-7",6,92,"30","B-7",-16.3057712721141,-72.189311074769,-1922098.08012351,2765586.19007924
"6.92.30.B-8",6,92,"30","B-8",-16.30584307173,-72.1893615151726,-1922105.87543313,2765579.59073391
"6.92.30.B-9",6,92,"30","B-9",-16.3049245937924,-72.1906407218238,-1921982.92483601,2765446.4694832
"6.92.30.B-10",6,92,"30","B-10",-16.3052222805307,-72.189592023292,-1922030.42837881,2765561.29401574
"6.92.30.B-11",6,92,"30","B-11",-16.3049382168275,-72.1898339162476,-1921994.25838996,2765537.50097538
"6.92.30.B-12",6,92,"30","B-12",-16.3047385785002,-72.1901400615011,-1921967.195002,2765505.38942916
"6.92.30.B-13",6,92,"30","B-13",-16.3045181292659,-72.1903602664728,-1921938.73317408,2765483.25269165
"6.92.30.B-14",6,92,"30","B-14",-16.3043989210517,-72.1905095150225,-1921922.97824415,2765467.87147521
"6.92.30.B-15",6,92,"30","B-15",-16.3042873868947,-72.190646487298,-1921908.26978253,2765453.78204186
"6.92.30.B-16",6,92,"30","B-16",-16.3040986766918,-72.1903660142493,-1921889.56651837,2765487.84558565
"6.92.30.B-17",6,92,"30","B-17",-16.3042433245816,-72.1902015312125,-1921908.48307832,2765504.63101964
"6.92.30.B-18",6,92,"30","B-18",-16.304365093778,-72.1900637395811,-1921924.39952355,2765518.68515594
"6.92.30.B-19",6,92,"30","B-19",-16.304405512659,-72.1898544608086,-1921931.65677334,2765541.83706977
"6.92.30.B-20",6,92,"30","B-20",-16.3045079540576,-72.1897612540229,-1921944.77276027,2765551.09283518
"6.92.30.B-21",6,92,"30","B-21",-16.3046547370268,-72.1896187469009,-1921963.674117,2765565.36730455
"6.92.30.B-22",6,92,"30","B-22",-16.3049081996711,-72.1894983673368,-1921994.79539616,2765575.80694509
"6.92.30.B-23",6,92,"30","B-23",-16.3050784372537,-72.1893710413277,-1922016.2589645,2765588.07205372
"6.92.30.B-24",6,92,"30","B-24",-16.303620748685,-72.189876696589,-1921839.5308031,2765549.13217869
"6.92.30.B-25",6,92,"30","B-25",-16.30371087123,-72.1900875281845,-1921847.53493473,2765524.17302479
"6.92.30.B-26",6,92,"30","B-26",-16.3035419219884,-72.1900061372101,-1921828.74164715,2765535.48520169
"6.92.30.B-27",6,92,"30","B-27",-16.3032531597866,-72.1897306843459,-1921798.26645462,2765570.23199833
"6.92.30.B-28",6,92,"30","B-28",-16.3029319060353,-72.1893870478886,-1921764.81100908,2765613.09263579
"6.92.30.B-29",6,92,"30","B-29",-16.3032855850051,-72.1895752765376,-1921803.93770205,2765587.39436463
"6.92.35.F6-2502",6,92,"35","F6-2502",-16.30105435,-72.16795411,-1921803.87762915,2768059.56386522
"6.92.35.F6-2503",6,92,"35","F6-2503",-16.30095107,-72.16808743,-1921790.17603429,2768045.7833725
"6.92.35.F6-2504",6,92,"35","F6-2504",-16.30087266,-72.1682305,-1921779.26807159,2768030.58937424
"6.92.35.F6-2505",6,92,"35","F6-2505",-16.30084131,-72.16842881,-1921773.20173467,2768008.56127066
"6.92.35.F6-2506",6,92,"35","F6-2506",-16.30078639,-72.16863116,-1921764.32738586,2767986.37133852
"6.92.35.F6-2507",6,92,"35","F6-2507",-16.30062792,-72.16889074,-1921742.63945174,2767959.00675236
"6.92.35.F6-2508",6,92,"35","F6-2508",-16.30173085,-72.16755167,-1921887.93594382,2768096.59749946
"6.92.35.F6-2509",6,92,"35","F6-2509",-16.30179239,-72.16734681,-1921897.61590984,2768118.98828052
"6.92.35.F6-2510",6,92,"35","F6-2510",-16.30185315,-72.16714564,-1921907.16001484,2768140.97164644
"6.92.35.F6-2511",6,92,"35","F6-2511",-16.30198919,-72.1670443,-1921924.31042113,2768150.72646542
"6.92.35.F6-2512",6,92,"35","F6-2512",-16.30205575,-72.16675061,-1921935.65175043,2768183.09729034
"6.92.35.F6-2513",6,92,"35","F6-2513",-16.30216192,-72.16657533,-1921950.19908044,2768201.58531945
"6.92.35.F6-2514",6,92,"35","F6-2514",-16.30216191,-72.16633779,-1921953.06880084,2768228.44108934
"6.92.35.F6-2515",6,92,"35","F6-2515",-16.30250772,-72.16647885,-1921991.84671782,2768208.16552252
"6.92.35.F6-2516",6,92,"35","F6-2516",-16.30248331,-72.16671192,-1921986.17223294,2768182.12080423
"6.92.35.F6-2517",6,92,"35","F6-2517",-16.30230608,-72.16688607,-1921963.31982875,2768164.64987014
"6.92.35.F6-2518",6,92,"35","F6-2518",-16.30226202,-72.16718446,-1921954.55567272,2768131.46619506
"6.92.35.F6-2519",6,92,"35","F6-2519",-16.30207673,-72.16756667,-1921928.24540791,2768090.57345934
"6.92.35.F6-2520",6,92,"35","F6-2520",-16.30194765,-72.16785426,-1921909.6590507,2768059.67473187
"6.92.35.F6-2521",6,92,"35","F6-2521",-16.30135849,-72.16732061,-1921847.13757541,2768127.37997718
"6.92.35.F6-2522",6,92,"35","F6-2522",-16.30110889,-72.16713463,-1921820.16538832,2768151.52974131
"6.92.35.F6-2523",6,92,"35","F6-2523",-16.30114736,-72.16682794,-1921828.37524657,2768185.7220421
"6.92.35.F6-2524",6,92,"35","F6-2524",-16.30121872,-72.16664511,-1921838.93863049,2768205.49944495
"6.92.35.F6-2525",6,92,"35","F6-2525",-16.30136304,-72.16652486,-1921857.2869331,2768217.28866545
"6.92.35.F6-2526",6,92,"35","F6-2526",-16.30143199,-72.16619728,-1921869.31765108,2768253.4613522
"6.92.35.F6-2527",6,92,"35","F6-2527",-16.30152991,-72.16591375,-1921884.20751916,2768284.29131209
"6.92.35.F6-2528",6,92,"35","F6-2528",-16.30163162,-72.16578267,-1921897.69863463,2768297.83811965
"6.92.35.F6-2529",6,92,"35","F6-2529",-16.30164554,-72.16559447,-1921901.60281819,2768318.9414709
"6.92.35.F6-2530",6,92,"35","F6-2530",-16.30200969,-72.16576463,-1921942.17619724,2768295.14622043
"6.92.35.F6-2531",6,92,"35","F6-2531",-16.30192679,-72.16598147,-1921929.85057432,2768271.66823277
"6.92.35.F6-2532",6,92,"35","F6-2532",-16.3017955,-72.16620595,-1921911.76781063,2768247.93205736
"6.92.35.F6-2533",6,92,"35","F6-2533",-16.30173282,-72.16636365,-1921902.52414066,2768230.8872507
"6.92.35.F6-2534",6,92,"35","F6-2534",-16.30166068,-72.16652932,-1921892.07672873,2768213.05975624
"6.92.35.F6-2535",6,92,"35","F6-2535",-16.30161739,-72.16664843,-1921885.56941541,2768200.13519269
"6.92.35.F6-2536",6,92,"35","F6-2536",-16.30151899,-72.16679167,-1921872.31897004,2768185.17218776
"6.92.35.F6-2537",6,92,"35","F6-2537",-16.3014642,-72.16697595,-1921863.67784468,2768165.02356491
"6.92.35.F6-2538",6,92,"35","F6-2538",-16.3007528,-72.16678238,-1921782.73608286,2768195.81025368
"6.92.35.F6-2539",6,92,"35","F6-2539",-16.30043878,-72.16663553,-1921747.74947411,2768216.34227009
"6.92.35.F6-2540",6,92,"35","F6-2540",-16.30041527,-72.16650269,-1921746.60257145,2768231.65515282
"6.92.35.F6-2541",6,92,"35","F6-2541",-16.30048131,-72.16637701,-1921755.85248466,2768245.03798094
"6.92.35.F6-2542",6,92,"35","F6-2542",-16.3005652,-72.1662359,-1921767.37853543,2768259.94193233
"6.92.35.F6-2543",6,92,"35","F6-2543",-16.30062883,-72.16606361,-1921776.90965393,2768278.62457158
"6.92.35.F6-2544",6,92,"35","F6-2544",-16.30067681,-72.16587926,-1921784.75445607,2768298.86654153
"6.92.35.F6-2545",6,92,"35","F6-2545",-16.30073507,-72.1657682,-1921792.91699664,2768310.69379087
"6.92.35.F6-2546",6,92,"35","F6-2546",-16.3007782,-72.16559444,-1921800.0660946,2768329.79916633
"6.92.35.F6-2547",6,92,"35","F6-2547",-16.30085956,-72.16544457,-1921811.40197953,2768345.72514743
"6.92.35.F6-2548",6,92,"35","F6-2548",-16.30100028,-72.16529767,-1921829.65112353,2768360.57247329
"6.92.35.F6-2549",6,92,"35","F6-2549",-16.30098966,-72.16512623,-1921830.47989901,2768380.08820966
"6.92.35.F6-2550",6,92,"35","F6-2550",-16.30123866,-72.16526281,-1921857.97898068,2768361.53046608
"6.92.35.F6-2551",6,92,"35","F6-2551",-16.301225,-72.16544421,-1921854.18742129,2768341.19256474
"6.92.35.F6-2552",6,92,"35","F6-2552",-16.30116672,-72.16553918,-1921846.21693371,2768331.18473107
"6.92.35.F6-2553",6,92,"35","F6-2553",-16.3011535,-72.16578007,-1921841.75794706,2768304.11548972
"6.92.35.F6-2554",6,92,"35","F6-2554",-16.30100479,-72.16603246,-1921821.29861834,2768277.44163757
