"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.13.14.166",1,13,14,"166",-16.4304470748214,-71.4840376715018,-1945437.73492327,2843838.09227976
"1.13.14.167",1,13,14,"167",-16.4304624479417,-71.4839477386532,-1945440.67926485,2843848.08855157
"1.13.14.168",1,13,14,"168",-16.4304864130328,-71.4838631924589,-1945444.56494545,2843857.36134759
"1.13.14.169",1,13,14,"169",-16.4304939898793,-71.4837631408506,-1945446.72134591,2843868.60726354
"1.13.14.170",1,13,14,"170",-16.4306538553101,-71.4837664356241,-1945465.46279727,2843866.13737041
"1.13.14.171",1,13,14,"171",-16.4306648890705,-71.483847118611,-1945465.73812519,2843856.84371604
"1.13.14.172",1,13,14,"172",-16.4306619541232,-71.4839382303223,-1945464.24024849,2843846.55068103
"1.13.14.173",1,13,14,"173",-16.4306471937943,-71.4840235738974,-1945461.42597146,2843837.06678486
"1.13.14.174",1,13,14,"174",-16.430259823512,-71.4837344177335,-1945419.57180716,2843874.93484824
"1.13.14.175",1,13,14,"175",-16.4302299089728,-71.4838249810775,-1945414.91096001,2843865.0577305
"1.13.14.176",1,13,14,"176",-16.4302340971123,-71.4839122737855,-1945414.29835322,2843855.10431587
"1.13.14.177",1,13,14,"177",-16.4302407755923,-71.4839832056224,-1945414.18539481,2843846.97348092
"1.13.14.178",1,13,14,"178",-16.4302181195441,-71.484036577903,-1945410.84804041,2843841.2184463
"1.13.14.179",1,13,14,"179",-16.4300620851275,-71.4840325134077,-1945392.56646446,2843843.72530392
"1.13.14.180",1,13,14,"180",-16.4300759780782,-71.4839909398514,-1945394.72489755,2843848.25734278
"1.13.14.181",1,13,14,"181",-16.430077822302,-71.4839273320529,-1945395.74652529,2843855.44592787
"1.13.14.182",1,13,14,"182",-16.430070436458,-71.4838308603408,-1945396.09957162,2843866.48212907
"1.13.14.183",1,13,14,"183",-16.4300741347343,-71.4837153795967,-1945397.99549533,2843879.52851766
"1.13.14.184",1,13,14,"184",-16.4301546724516,-71.4835038697392,-1945410.13483921,2843902.45653197
"1.13.14.185",1,13,14,"185",-16.4302181085148,-71.4835112615519,-1945417.49463376,2843900.78652176
"1.13.14.186",1,13,14,"186",-16.4302978919823,-71.4835439356416,-1945426.4551906,2843896.03527833
"1.13.14.187",1,13,14,"187",-16.4303617284395,-71.4835460459737,-1945433.92886387,2843894.95890433
"1.13.14.188",1,13,14,"188",-16.4304432216175,-71.4835637284537,-1945443.28001839,2843891.88520332
"1.13.14.189",1,13,14,"189",-16.4305378412696,-71.4835732613851,-1945454.2765827,2843889.56348553
"1.13.14.190",1,13,14,"190",-16.4306285717872,-71.4835932573498,-1945464.68378186,2843886.10631314
"1.13.14.191",1,13,14,"191",-16.4306866578342,-71.4835848667283,-1945471.61470737,2843886.29607819
"1.13.24.504",1,13,24,"504",-16.43065021,-71.47981103,-1945515.09702752,2844314.70977515
"1.13.24.505",1,13,24,"505",-16.43055667,-71.47982149,-1945503.97403696,2844314.75049613
