"n_microred","microred","cluster","point_name","code_point","lat","long","y_proj","x_proj","type_point","estratategy"
9,"YANAHUARA",10,"Parque 1- Urb San Rafael","CL10_PP_116",-16.39530467,-71.55088351,-1940465873,2836718193,"Fixed","Propuesto"
9,"YANAHUARA",10,"Estadio Umacollo (Carlos Alfredo  Villanueva)","CL10_PP_117",-16.39885045,-71.54528997,-1940952751,2837306141,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque Fernandini","CL10_PP_118",-16.40600635,-71.55432573,-1941679.49,2836188403,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque El Olivar","CL10_PP_119",-16.40093254,-71.55392585,-1941088598,2836299899,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque (Calle Antonio Allegri)","CL10_PP_120",-16.39588313,-71.55602545,-1940469119,2836127683,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque (Calle Giotto Da Bondoni)","CL10_PP_121",-16.39748837,-71.55616937,-1940655845,2836090445,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque 3- Urb San Rafael","CL10_PP_122",-16.393585,-71.55099113,-1940262536,2836728407,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque 2- Urb San Rafael","CL10_PP_123",-16.39428915,-71.5506985,-1940348923,2836752407,"Fixed","Propuesto"
9,"YANAHUARA",10,"Parque Los Cedros","CL10_PP_124",-16.39422697,-71.54909733,-1940361769,2836934757,"Fixed","Propuesto"
