cluster;name_point;code_point;lat;long;y_proj;x_proj
21; Losa_Deportiva_La_Fonda;CL21_PP_030;-16.373551;-71.556754;-1937836.994;2836335.934
21; Metro_Cerro_Colorado;CL21_PP_031;-16.374446;-71.558154;-1937924.524;2836165.541
21; Centro De Salud De Cerro Colorado;CL21_PP_032;-16.377708;-71.558175;-1938307.391;2836120.701
21; Mercado La Libertad;CL21_PP_033;-16.378732;-71.559377;-1938412.557;2835971.082
21; Inicial La Libertad;CL21_PP_034;-16.379711;-71.561327;-1938503.037;2835737.241
21; Colegio_Juan_Domingo_Zamacola_Jauregui;CL21_PP_035;-16.380316;-71.563224;-1938550.258;2835514.282
21; Esquina Av. Tupac Amaru Con Bolognesi;CL21_PP_036;-16.377787;-71.562845;-1938257.991;2835590.168
21; Plaza_Las_Americas;CL21_PP_037;-16.376694;-71.560314;-1938161.417;2835891.368
21; Colegio 200 Millas Peruanas;CL21_PP_038;-16.374603;-71.56243;-1937889.244;2835678.656
21; Esquina Av. Alfonso Ugarte Con Corbacho;CL21_PP_039;-16.373026;-71.560659;-1937726.271;2835899.983
21; Escuela_De_Futbol_Ole_Do_Brasil;CL21_PP_040;-16.370025;-71.559719;-1937385.605;2836045.616
21; Colegio_Madre_Peregrina;CL21_PP_041;-16.3715;-71.56227;-1937526.805;2835737.17
21; Colegio_Nuestra_Senhora_Del_Divino_Amor;CL21_PP_042;-16.373795;-71.564142;-1937772.841;2835495.054
21; Iglesia Veracruz;CL21_PP_043;-16.369734;-71.566174;-1937270.364;2835317.478
21; I.E_Divino_Ninho_Jesus_De_Veracruz;CL21_PP_044;-16.371603;-71.567063;-1937478.712;2835192.371
21; Residencial_La_Alborada;CL21_PP_045;-16.374471;-71.566509;-1937822.509;2835217.88
21; Cetpro_Nuestra_Senhora_De Fatima;CL21_PP_046;-16.37556;-71.569143;-1937917.33;2834905.067
21; Cruce Av. Alfonso Ugarte Con Lampa;CL21_PP_047;-16.375525;-71.570535;-1937895.74;2834747.697
21; Estadio Arturo Diaz Huertas-Av. Puno;CL21_PP_048;-16.37675;-71.567875;-1938073.015;2835033.353
21; Nicolas_De_Pierola_Con_Jr_Cajamarca;CL21_PP_049;-16.377764;-71.569153;-1938176.054;2834875.262
21; Esquina Caceres-Av. Ugarte- Amazonas Y Cajamarca;CL21_PP_050;-16.378101;-71.570363;-1938200.437;2834733.691
21; Esquina Av. San Martin Con Pizarro;CL21_PP_051;-16.378346;-71.572555;-1938201.685;2834481.982
21; Parque_Ugarte;CL21_PP_052;-16.379771;-71.570227;-1938398.277;2834727.384
21; Complejo Deportivo-Av. Puno;CL21_PP_053;-16.380324;-71.568071;-1938490.304;2834964.63
21; Esquina Av. Puno Con Jr. Libertad;CL21_PP_054;-16.382102;-71.568226;-1938697.175;2834923.92
21; Guarderia_Casa_De_Elohim;CL21_PP_055;-16.381662;-71.569266;-1938632.435;2834811.735
21; Esquina Jr. Callao Con Av. Lima;CL21_PP_056;-16.381835;-71.571572;-1938623.788;2834548.041
21; Parque_ Alto_Libertad_Sector_16;CL21_PP_057;-16.380915;-71.572486;-1938504.262;2834456.386
21; Esquina Av. San Matin Con Miguel Grau;CL21_PP_058;-16.380105;-71.573411;-1938397.517;2834362.052
21; Grifo_Gamarra;CL21_PP_059;-16.380936;-71.576145;-1938460.781;2834041.281
21; Parque_Lima;CL21_PP_060;-16.382379;-71.574608;-1938649.547;2834196.764
21; Comisaria De Alta Montanha;CL21_PP_061;-16.383539;-71.573306;-1938802.131;2834329.282
21; Centro De Salud De Alto Libertad;CL21_PP_062;-16.384252;-71.571173;-1938912.659;2834561.828
21; Parque Jose Carlos Mariategui;CL21_PP_063;-16.384397;-71.572569;-1938912.153;2834401.674
21; Parque 1 De Mayo;CL21_PP_064;-16.385758;-71.575001;-1939041.443;2834108.249
21; Parque Alto Victoria;CL21_PP_065;-16.385679;-71.576319;-1939015.612;2833959.857
21; Calle Siete- Artempa;CL21_PP_066;-16.385335;-71.577082;-1938965.631;2833877.832
21; Revisiones_Tecnicas_Characato;CL21_PP_067;-16.38725;-71.578352;-1939174.576;2833708.943
21; Paradero;CL21_PP_068;-16.376911;-71.556906;-1938229.728;2836274.963
21; Losa Deportiva De La Urb Los Alamos;CL21_PP_069;-16.368523;-71.553513;-1937287.148;2836768.877
21; Colegio Balmer;CL21_PP_070;-16.380636;-71.553641;-1938708.285;2836596.67
21; Parque Santa Rosa;CL21_PP_071;-16.384253;-71.55411;-1939127.221;2836496.384
21; Colegio Calienes;CL21_PP_072;-16.392184;-71.56047;-1939978.756;2835671.987
21;Parque Quinta Del Sol;CL21_PP_073;-16.37550511;-71.55491418;-1938089.633;2836519.114
21;Parque Urb. La Castellana;CL21_PP_074;-16.377545;-71.5576841;-1938294.416;2836178.484
21;Parque Hernando De Luque;CL21_PP_075;-16.38289533;-71.55584235;-1938945.977;2836317.646
21;I.E.I Alto Victoria;CL21_PP_076;-16.3863338;-71.57580733;-1939098.937;2834009.345
21;Parque A La Madre;CL21_PP_077;-16.37873878;-71.55915269;-1938416.172;2835996.428
21;Parque Fundo La Tejada;CL21_PP_078;-16.37221642;-71.55604263;-1937689.179;2836433.966
21;Parque De Flores;CL21_PP_079;-16.37309053;-71.55368939;-1937821.418;2836689.426
21;Parque Bengala;CL21_PP_080;-16.38788763;-71.55584635;-1939532.286;2836252.169
21;Parque Jesus Maria;CL21_PP_081;-16.38859457;-71.5557519;-1939616.506;2836253.668
21;Parque La Juventud;CL21_PP_082;-16.38354351;-71.55528604;-1939029.103;2836372.282
