cluster;name_point;code_point;lat;long;y_proj;x_proj
1; Una Cuadra Ante De Llegar Al Grifo J&P;CL01_PP_113;-16.430038;-71.53628;-1944729542;2837920346
1; Parque Pasaje San Martin;CL01_PP_114;-16.431172;-71.535865;-1944867976;2837952565
1; Colegio 72 Cerro Salaverry;CL01_PP_115;-16.435957;-71.536679;-1945419741;2837797723
1; Cancha Pedortiva Ciudad Mi Trabajo;CL01_PP_116;-16.445805;-71.535154;-1946595712;2837841758
1; Colegio San Martin De Ocabaya;CL01_PP_117;-16.443468;-71.530166;-1946384206;2838437743
1; Complejo Deportivo La Bombonera;CL01_PP_118;-16.439431;-71.532569;-1945879674;2838218177
1; Santisima Cruz Del Espiritu Santo;CL01_PP_119;-16.44064;-71.533426;-1946010862;2838105213
1; I.E.I San Martin De Socabaya;CL01_PP_120;-16.442315;-71.529717;-1946254445;2838503.73
1; Parque Zona B Bellapampa;CL01_PP_121;-16.45381;-71.535789;-1947527927;2837665007
1;Parque Recreativo La Union;CL01_PP_122;-16.44677115;-71.51916418;-1946911221;2839641628
1;Parque Infantil - El Bosque (4 De Octubre);CL01_PP_123;-16.44507142;-71.52309711;-1946661854;2839218057
1;Parque Tercer Sector La Campi�a;CL01_PP_124;-16.45796978;-71.5191276;-1948227147;2839499041
1;Cancha De Tierra;CL01_PP_125;-16.45611496;-71.51528111;-1948057.92;2839959364
1;Parque Entre Claveles Y Av. Primavera;CL01_PP_126;-16.45910064;-71.51845141;-1948368537;2839560864
1;Parque Entre Dalias Y Gardenias;CL01_PP_127;-16.45922278;-71.51926441;-1948372601;2839467109
1;Gran Parque Los Bosques;CL01_PP_128;-16.45502983;-71.51863284;-1947888.06;2839593654
1;Parque 3 Corredores El Golf;CL01_PP_129;-16.44925197;-71.52163794;-1947171364;2839328713
1;Parque 2 Corredores El Golf;CL01_PP_130;-16.45049954;-71.52339459;-1947295705;2839113247
1;Plaza De La Poesia;CL01_PP_131;-16.43684302;-71.53040667;-1945602.99;2838497152
1;Parque Ecologico El Bosque;CL01_PP_132;-16.44787833;-71.53782218;-1946805543;2837512194
1;Parque Manuel Seone;CL01_PP_133;-16.44832635;-71.53387902;-1946907965;2837953278
1;Parque Jose Abelardo Qui�ones;CL01_PP_134;-16.4554521;-71.53690952;-1947706643;2837516506
1;Parque (Villa Campo Ferial);CL01_PP_135;-16.45571073;-71.53731451;-1947731905;2837467218
1;Parque La Paloma;CL01_PP_136;-16.45437799;-71.53000679;-1947667703;2838312955
