cluster,name_point,code_point,lat,long,y_proj,x_proj
2, Av. La Florida - Los Molles,CL02_PP_105,-16.443052,-71.548161,-1946108179,2836403467
2, Av_Los_Angeles,CL02_PP_106,-16.440771,-71.55111,-1945803078,2836099035
2, Parque_De_La_Amistad,CL02_PP_107,-16.439031,-71.549404,-1945620238,2836315143
2, La Capilla,CL02_PP_108,-16.440384,-71.546818,-1945811769,2836590.57
2, Complejo_Deportivo_Villa_Chilpina,CL02_PP_109,-16.439723,-71.543146,-1945780465,2837015425
2, Villa Jardin,CL02_PP_110,-16.439219,-71.541843,-1945737711,2837169.71
2, Losa_Deportiva_Las_Penhas,CL02_PP_111,-16.44004,-71.539201,-1945867484,2837458447
2, Asoc_Villa_Jardin,CL02_PP_112,-16.437036,-71.53909,-1945516049,2837510314
2, Villa Salaverry,CL02_PP_113,-16.437783,-71.542554,-1945560076,2837107894
2, Restaurant_El_Erizo,CL02_PP_114,-16.43336,-71.551846,-1944923393,2836112454
2, Iglesia Bellavista (Movil),CL02_PP_115,-16.42909,-71.551079,-1944431558,2836255172
2, Las Gardenias,CL02_PP_116,-16.430934,-71.548745,-1944677561,2836495647
2, Entrada_Vellavista,CL02_PP_117,-16.427904,-71.547597,-1944336159,2836665361
2, Asoc_Bellavista,CL02_PP_118,-16.423648,-71.54318,-1943891966,2837221662
2, Senati,CL02_PP_119,-16.420633,-71.54674,-1943492965,2836857474
2, Parque_Inocentes,CL02_PP_120,-16.417888,-71.549736,-1943132805,2836553683
2, Cochera_Colegio_San_Jose,CL02_PP_121,-16.423333,-71.551543,-1943749554,2836277757
2, Estacion_Ferrofiaria_Parque_Industrial,CL02_PP_122,-16.422593,-71.554741,-1943622346,2835924908
2, Parque_Villa_Don_Genaro,CL02_PP_123,-16.426302,-71.556237,-1944039108,2835706912
2, Parque_Maria_Monserrat,CL02_PP_124,-16.427723,-71.557365,-1944191784,2835560501
2, Colegio _Nuestra _Senhora_De_Lourdes,CL02_PP_125,-16.428674,-71.557876,-1944297036,2835490164
2, Parroquia_Santisima_Trinidad_Tingo,CL02_PP_126,-16.431676,-71.561296,-1944606506,2835063327
2, Polideportivo_Montessori,CL02_PP_127,-16.433998,-71.560889,-1944884335,2835079.14
