"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"6.92.3.V3-1","6","92","3","V3-1","-16.42624797213258","-72.23373741878021","-1935659.9014638","2759057.40019088"
"6.92.3.V3-2","6","92","3","V3-2","-16.42603482730873","-72.23359702814072","-1935636.66369822","2759075.93010088"
"6.92.3.V3-3","6","92","3","V3-3","-16.42566683697313","-72.23361334813767","-1935593.40914557","2759078.70756505"
"6.92.3.V3-4","6","92","3","V3-4","-16.42579029981638","-72.23323205982561","-1935612.47542495","2759120.2147014"
"6.92.3.V1-1","6","92","3","V1-1","-16.42518826032674","-72.2335294383705","-1935538.42994042","2759094.19193378"
"6.92.3.V1-2","6","92","3","V1-2","-16.42491646323942","-72.23349715889775","-1935507.0193646","2759101.24962419"
"6.92.3.V1-3","6","92","3","V1-3","-16.42464466734321","-72.23345469896692","-1935475.73226664","2759109.45690432"
"6.92.3.V1-4","6","92","3","V1-4","-16.42466422178374","-72.23327993186506","-1935480.13796598","2759128.94726721"
"6.92.3.V1-5","6","92","3","V1-5","-16.42492299853359","-72.23331220890569","-1935510.02516782","2759122.05332266"
"6.92.3.V1-6","6","92","3","V1-6","-16.42520456141148","-72.23334109594808","-1935542.61953076","2759115.25607086"
"6.92.3.U5-1","6","92","3","U5-1","-16.42421828727228","-72.23338244147","-1935426.71899554","2759122.96987218"
"6.92.3.U5-2","6","92","3","U5-2","-16.42402427515731","-72.23335281974211","-1935404.37741598","2759128.7507332"
"6.92.3.U5-3","6","92","3","U5-3","-16.4238890728268","-72.23333207091041","-1935388.80939103","2759132.79125331"
"6.92.3.U5-4","6","92","3","U5-4","-16.42375254507385","-72.23330993999635","-1935373.1030246","2759137.00447942"
"6.92.3.U5-5","6","92","3","U5-5","-16.42362397035574","-72.23328781026652","-1935358.32718831","2759141.11771736"
"6.92.3.U5-6","6","92","3","U5-6","-16.4236531443465","-72.23310645035257","-1935363.9382276","2759161.23198186"
"6.92.3.U5-7","6","92","3","U5-7","-16.42378045999897","-72.23313040949915","-1935378.54458994","2759156.92793785"
"6.92.3.U5-8","6","92","3","U5-8","-16.42390873322408","-72.23314937873697","-1935393.32345099","2759153.17536209"
"6.92.3.U5-9","6","92","3","U5-9","-16.42404059636899","-72.23316909669485","-1935408.5132757","2759149.29315652"
"6.92.3.U5-10","6","92","3","U5-10","-16.42424524074098","-72.23319817390411","-1935432.10550626","2759143.44026794"
"6.92.3.U3-1","6","92","3","U3-1","-16.42340614177047","-72.23326157739288","-1935333.15784412","2759146.81482568"
"6.92.3.U3-2","6","92","3","U3-2","-16.42331413185692","-72.23324423814279","-1935322.60224373","2759149.92802196"
"6.92.3.U3-3","6","92","3","U3-3","-16.42322031710082","-72.23323010883237","-1935311.79656967","2759152.70138137"
"6.92.3.U3-4","6","92","3","U3-4","-16.423139752164","-72.23321730723056","-1935302.52511206","2759155.15846153"
"6.92.3.U3-5","6","92","3","U3-5","-16.42303849018613","-72.23320426984012","-1935290.83483368","2759157.90199736"
"6.92.3.U3-6","6","92","3","U3-6","-16.42296038177901","-72.23318995481007","-1935281.86913715","2759160.49913952"
"6.92.3.U3-7","6","92","3","U3-7","-16.42286411076811","-72.23317733924821","-1935270.75771477","2759163.13237352"
"6.92.3.U3-8","6","92","3","U3-8","-16.42277986199619","-72.23316091302605","-1935261.09913428","2759166.0450079"
"6.92.3.U3-9","6","92","3","U3-9","-16.42267745028911","-72.23314618638814","-1935249.29478662","2759168.99372257"
"6.92.3.U3-10","6","92","3","U3-10","-16.42255371454626","-72.23312721485959","-1935235.04682754","2759172.68949715"
"6.92.3.U3-11","6","92","3","U3-11","-16.42257898013143","-72.2329548996418","-1935240.0908748","2759191.83160273"
"6.92.3.U3-12","6","92","3","U3-12","-16.42269832526119","-72.23297457827563","-1935253.81654842","2759188.11107599"
"6.92.3.U3-13","6","92","3","U3-13","-16.4227966596736","-72.23299201664096","-1935265.11098029","2759184.90730133"
"6.92.3.U3-14","6","92","3","U3-14","-16.42288300023898","-72.23300435671418","-1935275.06382986","2759182.42983498"
"6.92.3.U3-15","6","92","3","U3-15","-16.42297717948871","-72.23302105827116","-1935285.88100407","2759179.36142277"
"6.92.3.U3-16","6","92","3","U3-16","-16.42306328438081","-72.23303484228997","-1935295.78877765","2759176.72384547"
"6.92.3.U3-17","6","92","3","U3-17","-16.42315514587347","-72.2330440427024","-1935306.42564337","2759174.53161233"
"6.92.3.U3-18","6","92","3","U3-18","-16.42324798772983","-72.23305571189309","-1935317.14730173","2759172.04827258"
