ident;lat;long;y_proj;x_proj
1.4.54.1;-16.36061228;-71.56355363;-1936231.913;2835733.214
1.4.54.2;-16.36094054;-71.56347267;-1936271.484;2835738.127
1.4.54.3;-16.36190404;-71.56553944;-1936358.707;2835491.242
1.4.54.4;-16.36180689;-71.56534881;-1936349.689;2835514.121
1.4.54.5;-16.36161054;-71.56541177;-1936325.837;2835509.534
1.4.54.6;-16.36123363;-71.5655054;-1936280.394;2835503.817
1.4.54.7;-16.36098967;-71.56552497;-1936251.495;2835504.769
1.4.54.8;-16.3609733;-71.56522259;-1936253.368;2835539.27
1.4.54.9;-16.3609145;-71.56491614;-1936250.308;2835574.784
1.4.54.10;-16.36087691;-71.56466226;-1936249.079;2835604.061
1.4.54.11;-16.3607471;-71.56440644;-1936237.044;2835634.757
1.4.54.12;-16.36069724;-71.56407527;-1936235.344;2835672.958
1.4.54.13;-16.36089251;-71.56379665;-1936261.776;2835702.014
1.4.54.14;-16.36057423;-71.56368516;-1936225.793;2835718.794
1.4.54.15;-16.36245952;-71.56279713;-1936458.37;2835794.98
1.4.54.16;-16.36248023;-71.56449611;-1936439.476;2835602.057
1.4.54.17;-16.36267273;-71.56491123;-1936456.874;2835552.483
1.4.54.18;-16.36273528;-71.56521614;-1936460.394;2835517.095
1.4.54.19;-16.36281301;-71.56548395;-1936466.162;2835485.717
1.4.54.20;-16.3628285;-71.56581786;-1936463.79;2835447.653
1.4.54.21;-16.36362138;-71.56203404;-1936604.413;2835866.402
1.4.54.22;-16.36417404;-71.56169551;-1936673.574;2835897.602
1.4.54.23;-16.36466905;-71.56164394;-1936732.362;2835897.012
1.4.54.24;-16.36474564;-71.56187656;-1936738.437;2835869.639
1.4.54.25;-16.36476183;-71.56198813;-1936738.937;2835856.777
1.4.54.26;-16.36476725;-71.56206799;-1936738.571;2835847.651
1.4.54.27;-16.364795;-71.56217068;-1936740.541;2835835.646
1.4.54.28;-16.36469604;-71.5621984;-1936728.57;2835833.789
1.4.54.29;-16.36462297;-71.56222346;-1936719.673;2835831.898
1.4.54.30;-16.36455968;-71.56223929;-1936712.041;2835830.926
1.4.54.31;-16.3644965;-71.56225032;-1936704.482;2835830.497
1.4.54.32;-16.36439119;-71.56227618;-1936691.788;2835828.934
1.4.54.33;-16.36429617;-71.56230293;-1936680.292;2835827.136
1.4.54.34;-16.36418504;-71.56244421;-1936665.466;2835812.561
1.4.54.35;-16.36419944;-71.56251472;-1936666.272;2835804.379
1.4.54.36;-16.36421295;-71.56257363;-1936667.119;2835797.523
1.4.54.37;-16.36422433;-71.56265171;-1936667.476;2835788.522
1.4.54.38;-16.36423307;-71.56272245;-1936667.614;2835780.386
1.4.54.39;-16.36424658;-71.56278654;-1936668.396;2835772.943
1.4.54.40;-16.36425324;-71.56285693;-1936668.295;2835764.875
1.4.54.41;-16.36427679;-71.56291659;-1936670.312;2835757.804
1.4.54.42;-16.36428991;-71.56299474;-1936670.872;2835748.772
1.4.54.43;-16.3643077;-71.56306918;-1936672.027;2835740.099
1.4.54.44;-16.36433054;-71.5631268;-1936673.986;2835733.269
1.4.54.45;-16.36434191;-71.56319436;-1936674.473;2835725.46
1.4.54.46;-16.36434783;-71.56326574;-1936674.272;2835717.289
1.4.54.47;-16.36436944;-71.56333193;-1936675.979;2835709.503
1.4.54.48;-16.36438374;-71.56340182;-1936676.782;2835701.392
1.4.54.49;-16.36439866;-71.563473;-1936677.64;2835693.126
1.4.54.50;-16.364416;-71.56353332;-1936678.92;2835686.061
1.4.54.51;-16.36443961;-71.56360868;-1936680.747;2835677.209
1.4.54.52;-16.36445291;-71.56368168;-1936681.392;2835668.758
1.4.54.53;-16.36446264;-71.56374387;-1936681.754;2835661.58
1.4.54.54;-16.36447819;-71.56381326;-1936682.71;2835653.509
1.4.54.55;-16.36449211;-71.5638803;-1936683.503;2835645.727
1.4.54.56;-16.36450124;-71.56393712;-1936683.862;2835639.165
1.4.54.57;-16.36451716;-71.56400167;-1936684.921;2835631.639
1.4.54.58;-16.36454411;-71.56408903;-1936686.99;2835621.382
1.4.54.59;-16.36456135;-71.56416136;-1936688.107;2835612.956
1.4.54.60;-16.36457728;-71.56424524;-1936688.925;2835603.238
1.4.54.61;-16.36460858;-71.56435997;-1936691.161;2835589.822
1.4.54.62;-16.36461807;-71.5644294;-1936691.404;2835581.825
1.4.54.63;-16.36462649;-71.56449881;-1936691.521;2835573.845
1.4.54.64;-16.36463305;-71.56456347;-1936691.48;2835566.428
1.4.54.65;-16.36465193;-71.56462991;-1936692.864;2835558.649
1.4.54.66;-16.36466797;-71.56470932;-1936693.751;2835549.436
1.4.54.67;-16.36469823;-71.5647789;-1936696.431;2835541.153
1.4.54.68;-16.36461065;-71.56503671;-1936682.909;2835513.058
1.4.54.69;-16.36462396;-71.56518161;-1936682.653;2835496.455
1.4.54.70;-16.36467062;-71.56534946;-1936686.026;2835476.816
1.4.54.71;-16.36499575;-71.56521386;-1936725.915;2835487.964
1.4.54.72;-16.36508967;-71.56518747;-1936737.277;2835489.735
