"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.13.24.518",1,13,"24","518",-16.43083581,-71.47973645,-1945537.84835976,2844320.73257762
"1.13.24.519",1,13,"24","519",-16.43083328,-71.47959576,-1945539.3320031,2844336.71952552
"1.13.24.520",1,13,"24","520",-16.43080983,-71.47950334,-1945537.74661109,2844347.50721844
"1.13.24.521",1,13,"24","521",-16.43079634,-71.4794142,-1945537.28996592,2844357.79234067
"1.13.24.522",1,13,"24","522",-16.43081311,-71.47932399,-1945540.40231093,2844367.80190523
"1.13.24.523",1,13,"24","523",-16.43073171,-71.47919579,-1945532.46093687,2844383.40705427
"1.13.24.524",1,13,"24","524",-16.43081358,-71.47918146,-1945542.26177478,2844383.9581946
"1.13.24.525",1,13,"24","525",-16.43089627,-71.47916544,-1945552.18035382,2844384.6902134
"1.13.24.526",1,13,"24","526",-16.43099277,-71.47913447,-1945563.91081044,2844386.93636749
"1.13.24.527",1,13,"24","527",-16.43095641,-71.47930191,-1945557.51904924,2844368.42613032
"1.13.24.528",1,13,"24","528",-16.43097273,-71.47938755,-1945558.35249839,2844358.50077847
"1.13.24.529",1,13,"24","529",-16.43100994,-71.47946907,-1945561.6926018,2844348.76862685
"1.13.24.530",1,13,"24","530",-16.43103562,-71.4795626,-1945563.52594451,2844337.8258221
"1.13.24.531",1,13,"24","531",-16.43107697,-71.47969149,-1945566.7528487,2844322.66779804
"1.13.24.532",1,13,"24","532",-16.43100199,-71.47970852,-1945557.72741523,2844321.72010972
"1.13.24.533",1,13,"24","533",-16.43091393,-71.47974236,-1945546.95234589,2844319.03777912
"1.13.24.534",1,13,"24","534",-16.43088892,-71.47995756,-1945541.28970354,2844294.96290281
"1.13.24.535",1,13,"24","535",-16.43107322,-71.47993839,-1945563.18686937,2844294.7194369
"1.13.24.536",1,13,"24","536",-16.43110965,-71.48000579,-1945566.61407412,2844286.59871679
"1.13.24.537",1,13,"24","537",-16.43111462,-71.48009807,-1945566.02992113,2844276.0693363
"1.13.24.538",1,13,"24","538",-16.43111302,-71.48020017,-1945564.5495229,2844264.51258433
"1.13.24.539",1,13,"24","539",-16.43114254,-71.48029311,-1945566.84154733,2844253.58638152
"1.13.24.540",1,13,"24","540",-16.43116535,-71.48037354,-1945568.50353119,2844244.16677693
"1.13.24.541",1,13,"24","541",-16.43099446,-71.48038996,-1945548.21685265,2844244.54616079
"1.13.24.542",1,13,"24","542",-16.4310012,-71.48029687,-1945550.18710777,2844255.01379647
"1.13.24.543",1,13,"24","543",-16.43097397,-71.48023227,-1945547.80540902,2844262.69632454
"1.13.24.544",1,13,"24","544",-16.43097734,-71.48014091,-1945549.3578146,2844273.01199534
"1.13.24.545",1,13,"24","545",-16.43094304,-71.4800519,-1945546.45440926,2844283.55526493
"1.13.24.546",1,13,"24","546",-16.43100709,-71.4806036,-1945546.99658809,2844220.15460716
"1.13.24.547",1,13,"24","547",-16.43118187,-71.48057496,-1945567.8949774,2844221.10992246
"1.13.24.548",1,13,"24","548",-16.43120303,-71.48064642,-1945569.47664512,2844212.72913881
"1.13.24.549",1,13,"24","549",-16.43120798,-71.48075879,-1945568.6358805,2844199.92194941
"1.13.24.550",1,13,"24","550",-16.43123083,-71.48084303,-1945570.25435408,2844190.06981804
"1.13.24.551",1,13,"24","551",-16.43123736,-71.48094379,-1945569.74620139,2844178.55844463
