"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.3.49.101A",1,3,49,"101A",-16.3460919144153,-71.5450559631722,-1934758.57219697,2838019.75828867
"1.3.49.126A",1,3,49,"126A",-16.3467908038813,-71.5456020538518,-1934833.81172512,2837948.73432765
"1.3.49.255A",1,3,49,"255A",-16.3492666720001,-71.5465998758031,-1935112.11190908,2837803.36972876
"1.3.49.265A",1,3,49,"265A",-16.3494873320952,-71.5452982323709,-1935154.37601204,2837948.12538238
"1.3.49.291A",1,3,49,"291A",-16.3499287998356,-71.5456636965536,-1935201.64399476,2837900.93479148
"1.3.50.1A",1,3,50,"1A",-16.3435050507298,-71.5467987048782,-1934432.82633862,2837855.73353321
"1.3.50.1B",1,3,50,"1B",-16.3434750901029,-71.5468637450444,-1934428.49061047,2837848.74627041
"1.3.50.94A",1,3,50,"94A",-16.3423329469911,-71.5467029537338,-1934296.34628669,2837881.83043526
"1.3.50.94B",1,3,50,"94B",-16.3423886605929,-71.5467478557837,-1934302.32714214,2837876.01344256
"1.3.50.99A",1,3,50,"99A",-16.3420442557175,-71.5469225542658,-1934259.6787103,2837860.67618906
"1.3.50.116A",1,3,50,"116A",-16.3427695475724,-71.5470995260512,-1934342.65429157,2837831.17610651
"1.3.49.128A",1,3,49,"128A",-16.342969289982,-71.5477542592612,-1934357.89936162,2837754.32079816
"1.3.50.159A",1,3,50,"159A",-16.3422066728712,-71.5474308427155,-1934272.3776312,2837800.91531504
"1.3.50.164A",1,3,50,"164A",-16.3418884052271,-71.5470596312373,-1934239.65119128,2837847.15485755
"1.13.50.147A",1,13,50,"147A",-16.3426105142768,-71.5479584059474,-1934313.19358721,2837735.83046055
"1.3.69.297A",1,3,69,"297A",-16.3529620142018,-71.5512049637324,-1935488.35757656,2837233.04512788
"1.3.69.192A",1,3,69,"192A",-16.354542500084,-71.5500131717402,-1935688.96792241,2837347.65014949
"1.3.69.257A",1,3,69,"257A",-16.3523931109724,-71.5494076554222,-1935444.09967935,2837444.27492576
"1.3.69.285A",1,3,69,"285A",-16.3532356186489,-71.5512654595768,-1935519.73589091,2837222.62643594
"1.3.69.289A",1,3,69,"289A",-16.353346986535,-71.5508333725628,-1935538.24238435,2837270.18048158
"1.3.69.289B",1,3,69,"289B",-16.3533629223062,-71.5508559705115,-1935539.8304855,2837267.41044556
"1.3.69.318A",1,3,69,"318A",-16.3524127410397,-71.5504133719545,-1935433.77789949,2837329.9615279
"1.3.69.3A",1,3,69,"3A",-16.3614162658837,-71.550991286262,-1936484.08127938,2837147.31124215
"1.3.69.3B",1,3,69,"3B",-16.3612915338346,-71.55088831701,-1936470.72366173,2837160.61103489
"1.3.69.3C",1,3,69,"3C",-16.3612230423955,-71.550814079404,-1936463.6111574,2837169.92087981
"1.3.69.330A",1,3,69,"330A",-16.3518005809478,-71.5509038906382,-1935355.71412677,2837282.29235854
"1.3.69.3D",1,3,69,"3D",-16.361113367224,-71.5508261510635,-1936450.57707852,2837169.97883926
"1.3.69.3E",1,3,69,"3E",-16.3610525341817,-71.5508095173067,-1936443.64056271,2837172.65661247
"1.3.69.3F",1,3,69,"3F",-16.3609307997953,-71.5507967234421,-1936429.5023371,2837175.6912725
"1.3.69.402A",1,3,69,"402A",-16.3529153232624,-71.5521186256797,-1935471.40229425,2837130.03543937
"1.3.69.466A",1,3,69,"466A",-16.3525852864639,-71.5523734876644,-1935429.43641104,2837105.42350251
"1.3.69.470A",1,3,69,"470A",-16.3524300075816,-71.5529371315341,-1935404.12139989,2837043.5208093
"1.3.69.4A",1,3,69,"4A",-16.3588125228826,-71.5529229298965,-1936153.98673745,2836962.12897422
"1.3.69.500A",1,3,69,"500A",-16.3514164567585,-71.5519682733087,-1935297.23202413,2837166.57599997
"1.3.69.529A",1,3,69,"529A",-16.3507432792636,-71.5525466595404,-1935210.89953136,2837109.7340952
"1.3.69.593A",1,3,69,"593A",-16.3509903302058,-71.551108513043,-1935257.97200428,2837269.62175762
"1.3.69.59A",1,3,69,"59A",-16.355511543532,-71.5521106645987,-1935776.4549593,2837097.17653792
"1.3.69.59B",1,3,69,"59B",-16.3555149288031,-71.552147514152,-1935776.38990045,2837092.95354855
"1.3.69.61A",1,3,69,"61A",-16.3556229226422,-71.5512370161767,-1935800.50766898,2837194.80525465
"1.3.69.641A",1,3,69,"641A",-16.3514802020658,-71.5505317123259,-1935322.75450076,2837328.66702435
"1.3.69.685A",1,3,69,"685A",-16.3507046478755,-71.5488418409104,-1935252.87253873,2837530.40192429
"1.3.69.728A",1,3,69,"728A",-16.3502961822222,-71.5480948336441,-1935214.27191941,2837620.43334379
"1.3.69.789A",1,3,69,"789A",-16.3505208562885,-71.5491543013835,-1935227.36082411,2837497.35522964
"1.3.69.792A",1,3,69,"792A",-16.3503520560009,-71.5489324291997,-1935210.31868092,2837524.7131722
"1.3.69.83A",1,3,69,"83A",-16.3556604361302,-71.550037462708,-1935819.97734232,2837330.35502996
"1.3.69.858A",1,3,69,"858A",-16.3500863308551,-71.5498783089328,-1935167.23065068,2837420.89456694
"1.3.69.892A",1,3,69,"892A",-16.3490767493182,-71.5481060179926,-1935070.892458,2837635.02208898
"1.3.69.908A",1,3,69,"908A",-16.3491513500656,-71.5477387193739,-1935084.26679431,2837675.70865248
"1.3.69.956A",1,3,69,"956A",-16.3491174313238,-71.5474890766247,-1935083.41689153,2837704.46263052
"1.3.69.97A",1,3,69,"97A",-16.3552446328309,-71.5502181710963,-1935768.86723636,2837315.26954743
"1.3.69.318B",1,3,69,"318B",-16.3524629961889,-71.5504210879367,-1935439.58407568,2837328.43293917
"1.3.69.373A",1,3,69,"373A",-16.3527151209751,-71.5513023624602,-1935458.13438579,2837225.20981996
"1.3.69.44A",1,3,69,"44A",-16.3565743973123,-71.552036179961,-1935902.2330398,2837091.80046667
"1.3.69.44B",1,3,69,"44B",-16.3565365980787,-71.5520276618973,-1935897.90010556,2837093.2580785
"1.3.69.73A",1,3,69,"73A",-16.3558095433028,-71.5516254829905,-1935817.55027985,2837148.32348377
"1.3.69.2A",1,3,69,"2A",-16.3626121128956,-71.5509204324969,-1936625.43524194,2837139.7871021
"1.3.69.3G",1,3,69,"3G",-16.3598425799873,-71.5535530559829,-1936267.06277673,2836877.27289426
"1.3.69.3H",1,3,69,"3H",-16.3595929144355,-71.5533205344903,-1936240.65746837,2836906.88881715
"1.3.69.3I",1,3,69,"3I",-16.3592908533514,-71.5530976002339,-1936207.97739784,2836936.09912139
"1.3.69.4B",1,3,69,"4B",-16.3586346956543,-71.5529099793492,-1936133.26195806,2836965.91060716
"1.3.69.4C",1,3,69,"4C",-16.3585904859451,-71.5532018652058,-1936124.40372763,2836933.38484855
"1.3.69.4D",1,3,69,"4D",-16.3586366212628,-71.5526950075745,-1936136.18772432,2836990.26407624
"1.3.69.406A",1,3,69,"406A",-16.353394482646,-71.5517145211092,-1935532.75809866,2837169.63334874
"1.3.69.979A",1,3,69,"979A",-16.3499740891488,-71.5462888437184,-1935199.11394546,2837829.44524549
"1.3.69.877A",1,3,69,"877A",-16.3501615697126,-71.5489059855356,-1935188.27558952,2837530.18920375
"1.3.69.727A",1,3,69,"727A",-16.3503916190395,-71.5482108598011,-1935224.02547549,2837606.03345172
"1.3.69.883A",1,3,69,"883A",-16.3491247683444,-71.551264442474,-1935036.88280497,2837276.19323491
"1.3.69.671A",1,3,69,"671A",-16.3517417807113,-71.5492268942553,-1935369.86245968,2837473.24544655
"1.3.69.263A",1,3,69,"263A",-16.3519474800133,-71.5492830382949,-1935393.31948345,2837464.20309401
"1.3.69.95A",1,3,69,"95A",-16.3554089636972,-71.5502683194145,-1935787.5400207,2837307.44499943
"1.3.69.638A",1,3,69,"638A",-16.3511725386476,-71.5503686668391,-1935288.66277923,2837351.15867776
"1.3.69.614A",1,3,69,"614A",-16.3513905077866,-71.5507899970414,-1935308.97619678,2837300.54125318
"1.3.69.592A",1,3,69,"592A",-16.3509099276,-71.5510650718508,-1935249.07315659,2837275.59386275
"1.3.69.581A",1,3,69,"581A",-16.351042001689,-71.5519491006,-1935253.48890281,2837173.61904881
"1.3.69.515A",1,3,69,"515A",-16.3506625178473,-71.5526223646191,-1935200.46294767,2837102.19842569
"1.3.69.499A",1,3,69,"499A",-16.3512909905606,-71.5519126902767,-1935283.19242961,2837174.5109633
"1.3.69.374A",1,3,69,"374A",-16.3528879416417,-71.5513745346374,-1935477.52795019,2837214.77756658
"1.3.69.405A",1,3,69,"405A",-16.3534073875881,-71.551572720157,-1935536.05426355,2837185.54689009
"1.3.69.281A",1,3,69,"281A",-16.3535581548105,-71.5512438812781,-1935557.89222495,2837220.87926368
"1.3.59.114A",1,3,59,"114A",-16.3332612504548,-71.5431467069823,-1933275.34503915,2838403.09942797
"1.3.59.6A",1,3,59,"6A",-16.3371896270861,-71.5452700884344,-1933710.16055026,2838111.20034372
"1.3.67.12A",1,3,67,"12A",-16.3515748572314,-71.5474758018747,-1935372.24253744,2837674.01006526
"1.3.67.12B",1,3,67,"12B",-16.3516693394684,-71.5475115996294,-1935382.89126227,2837668.72136878
"1.3.67.16A",1,3,67,"16A",-16.3511933701271,-71.5477828072246,-1935323.5766651,2837644.15335004
"1.3.67.24A",1,3,67,"24A",-16.3509143313041,-71.5474899575054,-1935294.47689551,2837680.99503525
"1.3.67.30A",1,3,67,"30A",-16.3504643235918,-71.5472026439172,-1935245.22484339,2837719.4324307
"1.3.67.32A",1,3,67,"32A",-16.3504813365072,-71.5470180481753,-1935249.54113042,2837740.14674009
"1.3.67.69A",1,3,67,"69A",-16.3513956827756,-71.54724167494,-1935354.13594884,2837702.89317999
"1.3.67.126A",1,3,67,"126A",-16.3519191730839,-71.5463467910995,-1935426.86484875,2837797.57544754
"1.3.67.126B",1,3,67,"126B",-16.3518868389329,-71.5463930393199,-1935422.48595074,2837792.75088424
"1.3.67.129A",1,3,67,"129A",-16.3517646044835,-71.5465177861187,-1935406.56119876,2837780.19289612
"1.3.67.129B",1,3,67,"129B",-16.3516896413302,-71.5464911094816,-1935398.09069741,2837784.19336622
"1.3.67.133A",1,3,67,"133A",-16.3513396166044,-71.5459654062685,-1935363.57687735,2837848.36745755
"1.3.67.133B",1,3,67,"133B",-16.3513673040837,-71.5458731780415,-1935367.98738004,2837858.4672305
"1.3.67.135A",1,3,67,"135A",-16.351590187959,-71.5460892561802,-1935391.45487665,2837831.06217985
"1.3.67.178A",1,3,67,"178A",-16.3501098866496,-71.5456143549538,-1935223.53499496,2837904.17565242
"1.3.67.180A",1,3,67,"180A",-16.3502236201438,-71.5453986257668,-1935239.60374376,2837927.16320415
"1.3.67.181A",1,3,67,"181A",-16.3502970574587,-71.5452376740858,-1935250.25126349,2837944.46228999
"1.3.67.181B",1,3,67,"181B",-16.3503323759344,-71.5451617850855,-1935255.35296213,2837952.6098287
"1.3.70.107A",1,3,70,"107A",-16.3489722146643,-71.549510417207,-1935040.98217592,2837477.10416692
"1.3.70.19A",1,3,70,"19A",-16.3488866514579,-71.5488602788793,-1935039.09349872,2837551.95073133
"1.3.70.205A",1,3,70,"205A",-16.3461959407489,-71.5482286104695,-1934730.962349,2837658.57502495
"1.3.70.225A",1,3,70,"225A",-16.3467494875082,-71.547591249623,-1934803.98529483,2837723.66470182
"1.3.70.25A",1,3,70,"25A",-16.3493174470604,-71.5492469378111,-1935084.84189153,2837502.49719522
"1.3.70.356A",1,3,70,"356A",-16.3474234331208,-71.5476698793805,-1934882.16278586,2837705.98416338
"1.3.70.359A",1,3,70,"359A",-16.3475118261046,-71.5474339628454,-1934895.50755495,2837731.59130511
"1.3.70.360A",1,3,70,"360A",-16.3475642791499,-71.5473838030127,-1934902.29864712,2837736.59815578
"1.3.70.364A",1,3,70,"364A",-16.3469418682038,-71.5474766430349,-1934828.02194081,2837734.1615226
"1.3.70.61A",1,3,70,"61A",-16.3491725777901,-71.5499282703641,-1935059.27175442,2837427.10929967
"1.3.70.71A",1,3,70,"71A",-16.3490531476676,-71.5506232041976,-1935036.51947505,2837349.84824908
"1.3.70.361A",1,3,70,"361A",-16.347111293309,-71.5476357047112,-1934845.92652007,2837713.91860532
"1.3.70.364B",1,3,70,"364B",-16.3468665433501,-71.5474303910048,-1934819.75458603,2837740.38660091
"1.3.70.375A",1,3,70,"375A",-16.3473377073866,-71.5470632309718,-1934879.70908544,2837775.90194526
"1.3.70.242A",1,3,70,"242A",-16.3474316109055,-71.5485097435115,-1934872.57990526,2837610.62492606
"1.3.70.345A",1,3,70,"345A",-16.3478845088998,-71.5479491067056,-1934932.81720908,2837668.32058302
"1.3.70.345B",1,3,70,"345B",-16.3478694284259,-71.5480071652443,-1934930.31691946,2837661.93199186
"1.3.71.210A",1,3,71,"210A",-16.3466765219428,-71.5461973444687,-1934812.91372018,2837882.70452319
"1.3.71.241A",1,3,71,"241A",-16.3453050002195,-71.5460735312877,-1934653.36155472,2837914.58012711
"1.3.71.304A",1,3,71,"304A",-16.3461186765721,-71.5475242090242,-1934730.72898098,2837739.46976926
"1.3.71.357A",1,3,71,"357A",-16.3446949887939,-71.546739386456,-1934573.3475127,2837846.99150707
"1.3.71.358A",1,3,71,"358A",-16.3447465195982,-71.5466859205266,-1934580.07175369,2837852.38552902
"1.3.71.471A",1,3,71,"471A",-16.3443217088834,-71.545198695061,-1934548.84071683,2838026.58710269
"1.3.71.54A",1,3,71,"54A",-16.3482312044594,-71.5462535840049,-1934994.82879676,2837856.10983531
"1.3.71.82A",1,3,71,"82A",-16.3478832813885,-71.5467098989447,-1934948.23082157,2837808.88106335
"1.3.71.85A",1,3,71,"85A",-16.3478589378643,-71.5463630672273,-1934949.72584965,2837848.53365007
"1.3.71.219A",1,3,71,"219A",-16.3461976862178,-71.5460324526541,-1934758.73719025,2837907.63218997
"1.3.72.29A",1,3,72,"29A",-16.3450447614939,-71.5478205114096,-1934600.86254772,2837719.82617617
"1.3.72.64A",1,3,72,"64A",-16.3436514726263,-71.5471577977178,-1934445.51849843,2837813.10237942
"1.3.72.17A",1,3,72,"17A",-16.3451762631753,-71.5476525026907,-1934618.41827215,2837737.17156035
"1.3.73.17A",1,3,73,"17A",-16.3486557387126,-71.5508795389064,-1934986.62129021,2837325.94361701
"1.3.73.19A",1,3,73,"19A",-16.3486794249666,-71.5507319684719,-1934991.255928,2837342.37193133
"1.3.74.118A",1,3,74,"118A",-16.3481658580146,-71.5517913613621,-1934917.6337661,2837228.90077912
"1.3.74.16A",1,3,74,"16A",-16.3533352078089,-71.5547131030821,-1935488.15129938,2836830.34396927
"1.3.74.19A",1,3,74,"19A",-16.3530759276409,-71.5546734968309,-1935458.19375921,2836838.20659723
"1.3.74.21A",1,3,74,"21A",-16.3528744857988,-71.5546628504587,-1935434.66629137,2836842.03298162
"1.3.74.225A",1,3,74,"225A",-16.3492027380419,-71.5554980948702,-1934992.903916,2836795.04122663
"1.3.74.23A",1,3,74,"23A",-16.3527026909322,-71.5546227047078,-1935414.99140713,2836848.8193165
"1.3.74.405A",1,3,74,"405A",-16.3477370661998,-71.5547082104094,-1934830.65991505,2836903.67181242
"1.3.74.407A",1,3,74,"407A",-16.3473624985626,-71.5546797189762,-1934787.02089065,2836911.77138242
"1.3.74.407B",1,3,74,"407B",-16.3473048631026,-71.5547215180891,-1934779.72651358,2836907.78001686
"1.3.74.99A",1,3,74,"99A",-16.3517758605664,-71.5547718135698,-1935304.25531712,2836843.95887084
"1.3.74.9A",1,3,74,"9A",-16.3531789476562,-71.5542077543401,-1935476.14085532,2836889.68533047
"1.3.74.9B",1,3,74,"9B",-16.3532186889654,-71.5541923982304,-1935481.0016003,2836890.91010095
"1.3.74.9C",1,3,74,"9C",-16.353259738835,-71.5541848604097,-1935485.9179029,2836891.23121139
"1.3.74.149A",1,3,74,"149A",-16.3512521975525,-71.553783746473,-1935255.14854291,2836962.82115982
"1.3.74.1A",1,3,74,"1A",-16.3541032005673,-71.5539984618003,-1935587.33008409,2836901.4030032
"1.3.75.439A",1,3,75,"439A",-16.3475505837636,-71.5533008112,-1934826.41811504,2837065.70982167
"1.3.75.452A",1,3,75,"452A",-16.3468536148152,-71.5527355130319,-1934751.64615636,2837138.8805888
"1.3.75.469A",1,3,75,"469A",-16.346158882774,-71.552951337361,-1934667.33368766,2837123.43346254
"1.3.75.11A",1,3,75,"11A",-16.3463271179015,-71.5554253946291,-1934656.04856585,2836840.66010576
"1.3.75.64A",1,3,75,"64A",-16.3454484701041,-71.556006647478,-1934545.55014718,2836786.15792054
"1.3.76.46A",1,3,76,"46A",-16.3441860390916,-71.5512914657207,-1934456.43052485,2837337.32747651
"1.3.77.25A",1,3,77,"25A",-16.3476683809397,-71.552965862139,-1934844.45835711,2837102.1656479
"1.3.77.91A",1,3,77,"91A",-16.3484363312973,-71.5513065313328,-1934955.48951915,2837280.37003325
"1.3.77.118A",1,3,77,"118A",-16.3481945593906,-71.5517434719617,-1934921.60616267,2837233.958885
"1.3.77.172A",1,3,77,"172A",-16.3469651946038,-71.5520716302696,-1934773.08442095,2837212.72268211
"1.3.78.27A",1,3,78,"27A",-16.3457537845924,-71.5491618329976,-1934667.31081496,2837558.48151294
"1.3.79.44A",1,3,79,"44A",-16.3458080822865,-71.5498170810295,-1934665.46433265,2837483.46070836
"1.3.79.143A",1,3,79,"143A",-16.3442696563907,-71.5485728822227,-1934500.37164268,2837644.57106697
"1.3.81.224A",1,3,81,"224A",-16.3422936849192,-71.5484388223614,-1934269.94789137,2837685.46066869
"1.3.81.224B",1,3,81,"224B",-16.3421768572375,-71.5484021169997,-1934256.68542783,2837691.14224026
"1.3.81.224C",1,3,81,"224C",-16.3420427463391,-71.5483498860274,-1934241.58763641,2837698.80934337
"1.3.81.28A",1,3,81,"28A",-16.341549420427,-71.549851506049,-1934164.79517179,2837534.91009537
"1.3.81.28B",1,3,81,"28B",-16.3416542606928,-71.5498780223986,-1934176.77735963,2837530.54012973
