"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.3.1.12A",1,3,"1","12A",-16.391106596724,-71.5460945051285,-1940033.04685686,2837315.89980303
"1.3.1.16A",1,3,"1","16A",-16.3907307925474,-71.546201757405,-1939987.55583811,2837308.63826682
"1.3.1.64A",1,3,"1","64A",-16.3901851663096,-71.5473776338852,-1939908.67124393,2837182.4257266
"1.3.1.64B",1,3,"1","64B",-16.3901537499948,-71.5474622738521,-1939903.91616118,2837173.23846822
"1.3.2.2A",1,3,"2","2A",-16.3914612681479,-71.5501280909378,-1940023.95126627,2836853.94015241
"1.3.2.2B",1,3,"2","2B",-16.3913843775781,-71.5501738726304,-1940014.3440313,2836849.75156569
"1.3.2.2C",1,3,"2","2C",-16.3912788912418,-71.5502501397343,-1940000.99451968,2836842.47921805
"1.3.2.2D",1,3,"2","2D",-16.3911150393908,-71.5503760538306,-1939980.16504841,2836830.33854066
"1.3.2.2E",1,3,"2","2E",-16.3909580088436,-71.5504645908401,-1939960.60705189,2836822.34676442
"1.3.2.2F",1,3,"2","2F",-16.3908671850337,-71.5505238532818,-1939949.19371873,2836816.81125595
"1.3.2.2G",1,3,"2","2G",-16.3907972997486,-71.5505852571212,-1939940.21279731,2836810.76005098
"1.3.2.2H",1,3,"2","2H",-16.390721895208,-71.5506489723664,-1939930.5545379,2836804.5187008
"1.3.2.2I",1,3,"2","2I",-16.3906434801862,-71.5507019636603,-1939920.67760359,2836799.5324681
"1.3.2.3A",1,3,"2","3A",-16.3918357970884,-71.5502410575544,-1940066.52047223,2836836.25036492
"1.3.2.6A",1,3,"2","6A",-16.3919969905189,-71.550539447524,-1940081.69926022,2836800.31787002
"1.3.2.6B",1,3,"2","6B",-16.3920917512777,-71.5504656795093,-1940093.75754091,2836807.44657916
"1.3.2.12A",1,3,"2","12A",-16.3918202084608,-71.5503694200169,-1940063.07448527,2836821.8997726
"1.3.2.58A",1,3,"2","58A",-16.3922226957508,-71.5503312469935,-1940110.82908002,2836820.98178881
"1.3.3.75A",1,3,"3","75A",-16.3929601888452,-71.5487261921512,-1940217.6479872,2836993.34996584
"1.3.5.115A",1,3,"5","115A",-16.3888165569519,-71.548887100385,-1939728.92643753,2837029.11545253
"1.3.5.117A",1,3,"5","117A",-16.3886515533501,-71.5498370318531,-1939697.59523758,2836923.55956466
"1.3.5.166A",1,3,"5","166A",-16.3857664361213,-71.5501117371819,-1939355.26419469,2836930.00751717
"1.3.5.167A",1,3,"5","167A",-16.3859358452495,-71.5500835335455,-1939375.51715025,2836930.99805092
"1.3.7.11A",1,3,"7","11A",-16.3847983405884,-71.5515376840288,-1939223.62130079,2836780.93973633
"1.3.7.17A",1,3,"7","17A",-16.3847007660999,-71.551700252436,-1939210.11614924,2836763.77812886
"1.3.7.35A",1,3,"7","35A",-16.384422164883,-71.5518982490483,-1939174.90289996,2836744.95777219
"1.3.7.79A",1,3,"7","79A",-16.3834687177626,-71.5514357336349,-1939068.73133913,2836809.82075346
"1.3.9.50A",1,3,"9","50A",-16.3811947936689,-71.5521926220936,-1938792.12800049,2836753.61926897
"1.3.11.37A",1,3,"11","37A",-16.38108809,-71.54793832,-1938833.09174996,2837237.39764405
"1.3.11.113A",1,3,"11","113A",-16.37924519,-71.54913917,-1938601.52652315,2837125.23961024
"1.3.14.1A",1,3,"14","1A",-16.3832237068217,-71.5502642279846,-1939054.6856934,2836945.84517285
"1.3.16.1A",1,3,"16","1A",-16.3868131567308,-71.5494047119777,-1939487.10181455,2836996.53444628
"1.3.16.9A",1,3,"16","9A",-16.3865995241936,-71.5490926594372,-1939465.93450526,2837034.70027132
"1.3.16.10A",1,3,"16","10A",-16.3864313511275,-71.5495232876023,-1939440.76458337,2836988.06495797
"1.3.16.11A",1,3,"16","11A",-16.386302417209,-71.5495356583909,-1939425.46480306,2836988.342359
"1.3.16.11B",1,3,"16","11B",-16.3863631180903,-71.549396426555,-1939434.345889,2837003.3381905
"1.3.16.11C",1,3,"16","11C",-16.3862918978649,-71.5493141344644,-1939427.01570604,2837013.5969137
"1.3.16.62A",1,3,"16","62A",-16.3859310501319,-71.5495303722072,-1939381.91167157,2836993.78072488
"1.3.16.62B",1,3,"16","62B",-16.3859745162442,-71.5495909285675,-1939386.25536868,2836986.34816735
"1.3.16.62C",1,3,"16","62C",-16.3860148302744,-71.5496542746935,-1939390.19374053,2836978.64036876
"1.3.16.69A",1,3,"16","69A",-16.3853628633922,-71.5496277314443,-1939313.94960117,2836990.14498623
"1.3.16.80A",1,3,"16","80A",-16.3844835068282,-71.5497924153026,-1939208.59172883,2836982.92946835
"1.3.16.112A",1,3,"16","112A",-16.3840435095993,-71.5494251041595,-1939161.53064851,2837030.31015823
"1.3.17.12A",1,3,"17","12A",-16.386241673237,-71.5469015209791,-1939451.46609214,2837287.80760236
"1.3.17.42A",1,3,"17","42A",-16.3860248038963,-71.5468744761912,-1939426.33314588,2837293.70040433
"1.3.17.59A",1,3,"17","59A",-16.3851705819601,-71.5472692313688,-1939321.03145183,2837260.07222062
"1.3.17.94A",1,3,"17","94A",-16.3848856286748,-71.54770595792,-1939282.06761642,2837214.26624121
"1.3.17.102A",1,3,"17","102A",-16.3845898053176,-71.5472019001767,-1939253.66120877,2837275.27482233
"1.3.17.102B",1,3,"17","102B",-16.3846996590208,-71.5473925885855,-1939264.16578716,2837252.22165192
"1.3.18.110A",1,3,"18","110A",-16.3852869835375,-71.5465737822187,-1939343.45240748,2837337.41048267
"1.3.18.110B",1,3,"18","110B",-16.3852691399379,-71.5466514149315,-1939340.37989761,2837328.84043464
"1.3.18.110C",1,3,"18","110C",-16.3852480839401,-71.546732543004,-1939336.88609788,2837319.91592099
"1.3.18.115A",1,3,"18","115A",-16.3848154865575,-71.5464791031588,-1939289.26186873,2837354.29030737
"1.3.18.224A",1,3,"18","224A",-16.3859388824484,-71.543827689847,-1939454.57357405,2837640.28867718
"1.3.18.202A",1,3,"18","202A",-16.3857039554481,-71.5445983122549,-1939417.28290757,2837555.97085829
"1.3.18.304A",1,3,"18","304A",-16.3829734883752,-71.5446255204936,-1939096.21872639,2837588.47060726
"1.3.19.8A",1,3,"19","8A",-16.383941830768,-71.5408425784869,-1939257.55733557,2838004.8029173
"1.3.19.12A",1,3,"19","12A",-16.3835947067022,-71.5407542582815,-1939217.89442449,2838019.3424917
"1.3.19.12B",1,3,"19","12B",-16.3835943521004,-71.5405412401895,-1939220.53321115,2838043.50178966
"1.3.19.13A",1,3,"19","13A",-16.3837410597484,-71.5405713372266,-1939237.38724874,2838038.17666965
"1.3.19.14A",1,3,"19","14A",-16.3838955714636,-71.540597437162,-1939255.20826534,2838033.20305419
"1.3.19.14B",1,3,"19","14B",-16.3839869920995,-71.5406206489144,-1939265.65473983,2838029.37933258
"1.3.19.20A",1,3,"19","20A",-16.3838775501289,-71.5412962964608,-1939244.29758673,2837954.19277179
"1.3.19.28A",1,3,"19","28A",-16.383065516394,-71.5411490038394,-1939150.76713462,2837981.47898594
"1.3.19.34A",1,3,"19","34A",-16.3832594647405,-71.5408029999043,-1939177.90253851,2838018.18532283
"1.3.18.34B",1,3,"18","34B",-16.3832120961682,-71.5408861541755,-1939171.29216662,2838009.3736571
"1.3.18.34C",1,3,"18","34C",-16.3832960283326,-71.5411234914213,-1939178.16475518,2837981.36735949
