"ident","lat","long","y_proj","x_proj"
"CL21_PP_001","-16.39221599403869","-71.5591200389145","-1939999.48962581","2835824.62075184"
"CL21_PP_002","-16.38951918645128","-71.55711090471647","-1939708.01416753","2836087.54081822"
"CL21_PP_003","-16.38984942079382","-71.55431984501315","-1939781.90238699","2836399.68436134"
"CL21_PP_004","-16.38944104365817","-71.55224661915705","-1939760.01418732","2836640.06791626"
"CL21_PP_005","-16.38834269810106","-71.55448017010018","-1939602.91660289","2836401.13761129"
"CL21_PP_006","-16.38495275257194","-71.55675537181838","-1939176.14870609","2836187.33130964"
"CL21_PP_007","-16.38702564640824","-71.5615113250373","-1939359.8217935","2835621.11094191"
"CL21_PP_008","-16.38520094371018","-71.56159586812748","-1939144.44974658","2835635.28564074"
"CL21_PP_009","-16.38182924849705","-71.56184126901617","-1938745.36257582","2835651.35906291"
"CL21_PP_010","-16.3832327743696","-71.56066162948821","-1938925.03157823","2835766.83458643"
"CL21_PP_011","-16.38211767859434","-71.55951490745791","-1938808.4757908","2835911.36917019"
"CL21_PP_012","-16.38216829471411","-71.55813954341502","-1938831.70788873","2836066.65169558"
"CL21_PP_013","-16.38334602270728","-71.55841577864801","-1938966.56168942","2836019.99620496"
"CL21_PP_014","-16.38418364219137","-71.55600504531985","-1939095.24819074","2836282.42153473"
"CL21_PP_015","-16.38509596656132","-71.55377131473739","-1939230.49006712","2836523.8047987"
"CL21_PP_016","-16.38340163904736","-71.55351167732677","-1939034.74848788","2836575.3133573"
"CL21_PP_017","-16.38306806347177","-71.55489576044799","-1938978.16627061","2836422.72490633"
"CL21_PP_018","-16.38205241966588","-71.55421799949139","-1938867.39586116","2836512.79999809"
"CL21_PP_019","-16.38139858652892","-71.55585333979403","-1938770.04174347","2836335.89206353"
"CL21_PP_020","-16.38047650756045","-71.55728062739534","-1938643.79978517","2836186.0664185"
"CL21_PP_021","-16.38006946561054","-71.55562390753718","-1938616.81572743","2836379.21344995"
"CL21_PP_022","-16.37978530610122","-71.55447870427203","-1938597.83564878","2836512.76373768"
"CL21_PP_023","-16.37718984957613","-71.55466776161447","-1938290.6105074","2836525.12168089"
"CL21_PP_024","-16.37502042871996","-71.5541265694458","-1938042.60249494","2836614.73087863"
"CL21_PP_025","-16.37362731645629","-71.55351240335757","-1937886.691768","2836702.50751344"
"CL21_PP_026","-16.37188788541145","-71.5524952167552","-1937695.16699011","2836840.49219251"
"CL21_PP_027","-16.37060053197791","-71.55497714705875","-1937512.77213039","2836575.81373398"
"CL21_PP_028","-16.37248552669165","-71.55522839378737","-1937731.01829862","2836522.79096125"
"CL21_PP_029","-16.37154687991565","-71.55666147169855","-1937602.76374498","2836372.50856368"
"CL21_PP_030","-16.37355094548574","-71.55675446644753","-1937836.98143277","2836335.88165844"
"CL21_PP_031","-16.37444589200146","-71.55815392505734","-1937924.51226698","2836165.55062569"
"CL21_PP_032","-16.37770806969137","-71.55817549551701","-1938307.39300433","2836120.64359651"
"CL21_PP_033","-16.37873218471935","-71.55937713211807","-1938412.5769053","2835971.06476603"
"CL21_PP_034","-16.37971105416672","-71.56132671030663","-1938503.04727231","2835737.27340101"
"CL21_PP_035","-16.3803164082662","-71.56322384397073","-1938550.30775162","2835514.29435869"
"CL21_PP_036","-16.37778671030907","-71.5628453719787","-1938257.95226738","2835590.12977075"
"CL21_PP_037","-16.37669378093283","-71.56031384240192","-1938161.39333304","2835891.38847262"
"CL21_PP_038","-16.37460332553814","-71.56242950787239","-1937889.28872491","2835678.70745803"
"CL21_PP_039","-16.37302613531534","-71.56065929130483","-1937726.28324318","2835899.94846481"
"CL21_PP_040","-16.37002545467833","-71.55971855816077","-1937385.66354454","2836045.65998406"
"CL21_PP_041","-16.37149979717842","-71.5622702074091","-1937526.77878064","2835737.14945944"
"CL21_PP_042","-16.37379522401649","-71.56414221047119","-1937772.8647481","2835495.02677029"
"CL21_PP_043","-16.36973437454426","-71.56617378047048","-1937270.41090744","2835317.49845113"
"CL21_PP_044","-16.37160267547384","-71.56706328233356","-1937478.67058877","2835192.34292714"
"CL21_PP_045","-16.37447057587524","-71.56650855349281","-1937822.46435011","2835217.93583787"
"CL21_PP_046","-16.37556004643239","-71.56914340478221","-1937917.33046826","2834905.02020543"
