ident;lat;long;y_proj;x_proj
CL01_PP_001;-16.43100144;-71.53644799;-1944840.586;2837888.708
CL01_PP_002;-16.43232506;-71.53679274;-1944991.706;2837832.321
CL01_PP_003;-16.43388889;-71.53744012;-1945167.221;2837738.488
CL01_PP_004;-16.43371932;-71.53891113;-1945128.743;2837573.957
CL01_PP_005;-16.43494561;-71.53819323;-1945281.837;2837639.301
CL01_PP_006;-16.43631658;-71.53984894;-1945421.972;2837433.693
CL01_PP_007;-16.43619647;-71.53851588;-1945424.687;2837586.372
CL01_PP_008;-16.43505514;-71.53647338;-1945316.406;2837832.826
CL01_PP_009;-16.43613692;-71.5352886;-1945458.423;2837952.982
CL01_PP_010;-16.43725457;-71.53711899;-1945566.597;2837730.879
CL01_PP_011;-16.4358963;-71.53202841;-1945471.313;2838325.697
CL01_PP_012;-16.43849013;-71.53414921;-1945749.21;2838051.358
CL01_PP_013;-16.43978384;-71.53397881;-1945903.319;2838053.75
CL01_PP_014;-16.43900824;-71.5301407;-1945860.678;2838498.973
CL01_PP_015;-16.4397393;-71.53093638;-1945936.502;2838399.211
CL01_PP_016;-16.44143;-71.53379427;-1946099.005;2838053.133
CL01_PP_017;-16.44366663;-71.53557357;-1946339.247;2837822.181
CL01_PP_018;-16.44317757;-71.531945;-1946327.624;2838239.887
CL01_PP_019;-16.44171714;-71.52796692;-1946206.324;2838709.938
CL01_PP_020;-16.44337774;-71.52658446;-1946418.845;2838844.913
CL01_PP_021;-16.44471943;-71.52618064;-1946581.546;2838873.125
CL01_PP_022;-16.44588548;-71.52686028;-1946709.926;2838780.818
CL01_PP_023;-16.44533996;-71.52415758;-1946679.997;2839094.329
CL01_PP_024;-16.44391831;-71.52295049;-1946528.256;2839249.776
CL01_PP_025;-16.44420625;-71.52154088;-1946579.892;2839405.798
CL01_PP_026;-16.44423227;-71.51936752;-1946610.415;2839651.831
CL01_PP_027;-16.44548028;-71.52231358;-1946719.782;2839301.522
CL01_PP_028;-16.44712531;-71.51991252;-1946943.364;2839552.158
CL01_PP_029;-16.44666369;-71.52299534;-1946850.175;2839208.742
CL01_PP_030;-16.44874932;-71.5223203;-1947103.695;2839257.947
CL01_PP_031;-16.45096208;-71.52233955;-1947363.373;2839226.782
CL01_PP_032;-16.451885;-71.52445752;-1947445.01;2838974.613
CL01_PP_033;-16.45138038;-71.52435739;-1947387.002;2838992.573
CL01_PP_034;-16.44976368;-71.52434583;-1947197.245;2839015.058
CL01_PP_035;-16.44822744;-71.52324192;-1947030.744;2839160.312
CL01_PP_036;-16.4471574;-71.52437216;-1946890.769;2839046.206
CL01_PP_037;-16.44789988;-71.52535132;-1946965.609;2838925.49
CL01_PP_038;-16.44899063;-71.52628272;-1947081.962;2838805.629
CL01_PP_039;-16.4475234;-71.52735885;-1946896.021;2838702.859
CL01_PP_040;-16.44627856;-71.52946742;-1946723.161;2838480.142
CL01_PP_041;-16.4460962;-71.53260061;-1946662.163;2838127.374
CL01_PP_042;-16.44695985;-71.53512963;-1946731.664;2837829.407
CL01_PP_043;-16.44738564;-71.53577164;-1946773.568;2837751.064
CL01_PP_044;-16.44837683;-71.53522292;-1946896.92;2837800.288
CL01_PP_045;-16.44769377;-71.53419382;-1946829.688;2837925.876
CL01_PP_046;-16.44751391;-71.532828;-1946825.813;2838083.045
CL01_PP_047;-16.44765127;-71.5317316;-1946855.797;2838205.524
CL01_PP_048;-16.44777897;-71.53013271;-1946890.995;2838385.089
CL01_PP_049;-16.44760176;-71.52852608;-1946890.478;2838569.523
CL01_PP_050;-16.45024817;-71.52704828;-1947220.001;2838702.383
CL01_PP_051;-16.45159489;-71.52679381;-1947381.404;2838713.591
CL01_PP_052;-16.44965476;-71.52888406;-1947127.101;2838502.066
CL01_PP_053;-16.45107219;-71.52968868;-1947283.426;2838392.302
CL01_PP_054;-16.45248284;-71.53105484;-1947431.857;2838218.979
CL01_PP_055;-16.45356165;-71.52848541;-1947591.043;2838496.091
CL01_PP_056;-16.45369727;-71.51797557;-1947739.841;2839685.622
CL01_PP_057;-16.45527801;-71.51647023;-1947944.564;2839835.542
CL01_PP_058;-16.45666144;-71.51559883;-1948118.095;2839916.185
CL01_PP_059;-16.4557024;-71.52023859;-1947946.758;2839402.824
CL01_PP_060;-16.4576619;-71.51878495;-1948195.316;2839541.915
CL01_PP_061;-16.45941135;-71.51827399;-1948407.279;2839576.901
CL01_PP_062;-16.46049361;-71.51935643;-1948520.716;2839440.02
CL01_PP_063;-16.45796252;-71.52102358;-1948202.315;2839284.225
CL01_PP_064;-16.45681972;-71.52196599;-1948056.159;2839192.38
CL01_PP_065;-16.45800656;-71.52391896;-1948170.875;2838955.46
CL01_PP_066;-16.45926438;-71.52223533;-1948339.912;2839129.813
CL01_PP_067;-16.46033116;-71.52140296;-1948475.746;2839210.179
CL01_PP_068;-16.45992197;-71.52387822;-1948396.378;2838934.977
CL01_PP_069;-16.46233453;-71.52305763;-1948690.141;2838996.369
CL01_PP_070;-16.46184426;-71.52476428;-1948610.968;2838809.353
CL01_PP_071;-16.46060083;-71.52557287;-1948454.688;2838733.999
CL01_PP_072;-16.46148673;-71.52819501;-1948525.59;2838425.188
CL01_PP_073;-16.45714735;-71.52925264;-1948002.521;2838362.162
CL01_PP_074;-16.45549126;-71.52951198;-1947804.72;2838354.46
CL01_PP_075;-16.45399815;-71.53123362;-1947607.584;2838178.872
CL01_PP_076;-16.4518852;-71.53305364;-1947336.405;2838000.245
CL01_PP_077;-16.45096457;-71.53627356;-1947187.595;2837647.333
CL01_PP_078;-16.44917155;-71.53821908;-1946952.425;2837450.283
CL01_PP_079;-16.4510191;-71.54004961;-1947146.31;2837218.626
CL01_PP_080;-16.45334694;-71.53876949;-1947435.889;2837333.252
CL01_PP_081;-16.45328407;-71.53650351;-1947457.127;2837590.907
CL01_PP_082;-16.45400628;-71.53504335;-1947560.401;2837746.952
CL01_PP_083;-16.45535284;-71.53722307;-1947691.023;2837482.268
CL01_PP_084;-16.45593143;-71.53867208;-1947740.675;2837310.461
CL01_PP_085;-16.45695832;-71.5377228;-1947873.28;2837404.609
CL01_PP_086;-16.45884417;-71.54055401;-1948059.01;2837059.035
CL01_PP_087;-16.46025421;-71.54122246;-1948216.175;2836964.815
CL01_PP_088;-16.44903443;-71.53474351;-1946980.215;2837846.022
CL01_PP_089;-16.44901728;-71.5450808;-1946847.67;2836674.573
CL01_PP_090;-16.45140442;-71.54922747;-1947075.693;2836173.369
CL01_PP_091;-16.45956961;-71.54832771;-1948046.024;2836168.516
CL01_PP_092;-16.44892409;-71.53367971;-1946980.691;2837968.046
CL01_PP_093;-16.45883944;-71.52821005;-1948214.452;2838458.168
CL01_PP_094;-16.46100795;-71.52383986;-1948524.424;2838925.093
CL01_PP_095;-16.46097682;-71.52277774;-1948534.201;2839045.889
CL01_PP_096;-16.46149367;-71.52122699;-1948614.526;2839214.887
CL01_PP_097;-16.4579476;-71.51809451;-1948237.608;2839616.433
CL01_PP_098;-16.4565197;-71.51738534;-1948078.848;2839715.535
CL01_PP_099;-16.45156254;-71.51486358;-1947528.433;2840066.363
CL01_PP_100;-16.4541356;-71.51692011;-1947804.678;2839799.518
CL01_PP_101;-16.45534406;-71.51762179;-1947937.758;2839704.142
CL01_PP_102;-16.45505281;-71.51805897;-1947898.017;2839658.403
CL01_PP_103;-16.45584442;-71.52122571;-1947950.958;2839289.071
CL01_PP_104;-16.44793059;-71.52084486;-1947026.172;2839435.922
CL01_PP_105;-16.45303892;-71.52619641;-1947558.574;2838762.393
CL01_PP_106;-16.45238177;-71.52647968;-1947477.803;2838738.893
CL01_PP_107;-16.44523503;-71.52748351;-1946625.65;2838718.688
CL01_PP_108;-16.44404448;-71.52708951;-1946490.783;2838778.935
CL01_PP_109;-16.44102617;-71.52573358;-1946153.37;2838972.15
CL01_PP_110;-16.44021384;-71.52694266;-1946042.679;2838845.721
CL01_PP_111;-16.44005869;-71.52864875;-1946002.907;2838654.352
CL01_PP_112;-16.43777946;-71.53006481;-1945717.302;2838523.653
CL01_PP_113;-16.43003821;-71.53628004;-1944729.566;2837920.339
CL01_PP_114;-16.43117247;-71.53586483;-1944868.034;2837952.578
CL01_PP_115;-16.43595675;-71.53667898;-1945419.712;2837797.729
CL01_PP_116;-16.44580452;-71.53515393;-1946595.656;2837841.772
CL01_PP_117;-16.44346788;-71.53016599;-1946384.192;2838437.746
CL01_PP_118;-16.43943071;-71.53256876;-1945879.644;2838218.208
CL01_PP_119;-16.44064015;-71.53342556;-1946010.885;2838105.261
CL01_PP_120;-16.4423155;-71.52971657;-1946254.509;2838503.773
CL01_PP_121;-16.4538105;-71.53578864;-1947527.99;2837665.042
