ident;lat;long;y_proj;x_proj
CL05_PP_001;-16.39208737;-71.54947952;-1940105.652;2836919.315
CL05_PP_002;-16.39022992;-71.54877113;-1939896.394;2837023.844
CL05_PP_003;-16.39062794;-71.54746719;-1939959.551;2837166.5
CL05_PP_004;-16.38834482;-71.55038982;-1939654.614;2836864.88
CL05_PP_005;-16.38737674;-71.5489168;-1939559.437;2837044.512
CL05_PP_006;-16.38834096;-71.54694494;-1939697.499;2837255.525
CL05_PP_007;-16.38657007;-71.54566036;-1939505.655;2837424.259
CL05_PP_008;-16.38359166;-71.54406358;-1939175.899;2837644.134
CL05_PP_009;-16.38453008;-71.54671237;-1939252.804;2837331.56
CL05_PP_010;-16.38591393;-71.54730618;-1939407.879;2837246.195
CL05_PP_011;-16.38482169;-71.54921448;-1939255.583;2837044.053
CL05_PP_012;-16.3866256;-71.55167019;-1939436.577;2836742.11
CL05_PP_013;-16.38587097;-71.55174377;-1939347.015;2836743.599
CL05_PP_014;-16.38448576;-71.55106962;-1939192.793;2836838.083
CL05_PP_015;-16.38326386;-71.54955168;-1939068.364;2837026.116
CL05_PP_016;-16.38223521;-71.54812767;-1938965.449;2837200.982
CL05_PP_017;-16.38062285;-71.54861878;-1938769.888;2837166.301
CL05_PP_018;-16.38019271;-71.55142412;-1938684.09;2836853.81
CL05_PP_019;-16.37749986;-71.55378825;-1938338.078;2836620.812
CL05_PP_020;-16.37586934;-71.55385512;-1938145.724;2836634.458
CL05_PP_021;-16.37560336;-71.55217607;-1938135.587;2836828.31
CL05_PP_022;-16.37393528;-71.54939653;-1937974.596;2837165.209
CL05_PP_023;-16.3714619;-71.5465628;-1937719.695;2837518.749
CL05_PP_024;-16.37073256;-71.54509131;-1937652.523;2837695.111
CL05_PP_025;-16.37261925;-71.54570197;-1937866.46;2837601.294
CL05_PP_026;-16.37343175;-71.54586885;-1937959.8;2837571.789
CL05_PP_027;-16.37450354;-71.5457881;-1938086.709;2837566.987
CL05_PP_028;-16.37564482;-71.54344412;-1938250.241;2837817.92
CL05_PP_029;-16.37635311;-71.54513704;-1938312.148;2837616.723
CL05_PP_030;-16.37814945;-71.54441215;-1938532.265;2837675.522
