"ident","lat","long","y_proj","x_proj"
"1.27.1-1",NA,NA,-1.516416327,20763369.87
"1.27.1-1",-16.38436375,-71.53955382,-1939323.335,2838145.439
"1.27.1-1",-16.38391332,-71.53942893,-1939271.997,2838165.472
"1.27.1-1",-16.38358974,-71.53934028,-1939235.104,2838179.743
"1.27.1-1",-16.38352201,-71.53972775,-1939222.272,2838136.689
"1.27.1-1",-16.38427265,-71.5399531,-1939307.609,2838101.351
"1.27.1-2",NA,NA,-1.516416327,20763369.87
"1.27.1-2",-16.38362359,-71.53849255,-1939249.748,2838275.429
"1.27.1-2",-16.38360396,-71.5385508,-1939246.709,2838269.079
"1.27.1-2",-16.38358369,-71.53861174,-1939243.561,2838262.433
"1.27.1-2",-16.38357435,-71.53867055,-1939241.724,2838255.886
"1.27.1-2",-16.38357981,-71.53876976,-1939241.117,2838244.566
"1.27.1-2",-16.38349732,-71.53882479,-1939230.735,2838239.401
"1.27.1-2",-16.3835954,-71.53899859,-1939240.069,2838218.415
"1.27.1-2",-16.38361564,-71.53912718,-1939240.828,2838203.569
"1.27.1-2",-16.38359696,-71.53929503,-1939236.521,2838184.779
"1.27.1-2",-16.38436585,-71.53952602,-1939323.932,2838148.563
"1.27.1-2",-16.38444221,-71.53915737,-1939337.54,2838189.37
"1.27.1-2",-16.3845485,-71.53875911,-1939355.038,2838233.144
"1.27.1-3",NA,NA,-1.516416327,20763369.87
"1.27.1-3",-16.38354308,-71.53898265,-1939234.124,2838220.903
"1.27.1-3",-16.38343331,-71.53883194,-1939223.126,2838239.424
"1.27.1-3",-16.38332546,-71.53873094,-1939211.729,2838252.283
"1.27.1-3",-16.38308368,-71.53864624,-1939184.394,2838265.039
"1.27.1-3",-16.38297578,-71.53862203,-1939172.024,2838269.191
"1.27.1-3",-16.38256601,-71.53860471,-1939124.109,2838276.497
"1.27.1-3",-16.38246491,-71.53854497,-1939112.984,2838284.589
"1.27.1-3",-16.38242961,-71.53847683,-1939109.695,2838292.776
"1.27.1-3",-16.38227195,-71.53827536,-1939093.712,2838317.677
"1.27.1-3",-16.38208411,-71.53805931,-1939074.366,2838344.625
"1.27.1-3",-16.3817774,-71.5378038,-1939041.553,2838377.596
"1.27.1-3",-16.38162507,-71.5381017,-1939019.911,2838345.802
"1.27.1-3",-16.38160746,-71.53822144,-1939016.336,2838332.453
"1.27.1-3",-16.38193182,-71.53834498,-1939052.882,2838314.216
"1.27.1-3",-16.38179764,-71.53923054,-1939025.977,2838215.546
"1.27.1-3",-16.38349458,-71.53971824,-1939219.17,2838138.124
"1.27.1-3",-16.38351252,-71.53969189,-1939221.609,2838140.879
"1.27.1-3",-16.38358095,-71.53910238,-1939237.065,2838206.833
"1.27.1-4",NA,NA,-1.516416327,20763369.87
"1.27.1-4",-16.38356769,-71.53866818,-1939240.972,2838256.242
"1.27.1-4",-16.38358,-71.53859628,-1939243.322,2838264.234
"1.27.1-4",-16.38361194,-71.538492,-1939248.386,2838275.642
"1.27.1-4",-16.38266774,-71.53819844,-1939141.171,2838321.239
"1.27.1-4",-16.38225745,-71.53775074,-1939098.61,2838377.355
"1.27.1-4",-16.38200194,-71.53793686,-1939066.255,2838359.581
"1.27.1-4",-16.38224421,-71.53815485,-1939091.969,2838331.703
"1.27.1-4",-16.38249778,-71.53849049,-1939117.532,2838290.338
"1.27.1-4",-16.38258145,-71.53855568,-1939126.539,2838281.856
